2.82598;-0.603917;-19.4965;0.0232971;0.0261869;-0.0706036;-18.3597;-21.9237;-20.6027;0.0282999;-0.061242;-0.0143159;1.28071;-0.873526;-19.3212;0.00103966;0.00118178;-0.00102944;
5.41786;-3.86804;-18.999;-0.0367784;0.0303363;0.0364244;13.6073;10.6498;-20.2149;-0.0467655;0.0200634;-0.0674233;1.23435;-1.09011;-19.3325;-0.000845213;0.000511904;0.000237653;
1.73085;-1.56027;-19.5372;0.0210166;0.057722;0.0248637;13.6201;10.6569;-20.2118;-0.0658998;0.0263524;-0.0386539;1.27295;-1.08407;-19.3418;-0.00138263;0.00128543;0.000652717;
2.88635;-0.614725;-19.4874;0.0584951;-0.00283605;-0.113428;-10.0931;9.05555;-20.4143;-0.0349201;-0.0159086;-0.0300075;1.31168;-1.33832;-19.3553;-0.00455672;0.00175902;0.000791149;
2.91105;-0.599486;-19.4917;-0.0542326;-0.0271914;0.023993;-10.0711;9.05874;-20.4177;-0.0502874;-0.0329814;0.00528613;1.23738;-1.52582;-19.3617;-0.00879164;0.00586057;0.00277664;
2.9444;-0.592145;-19.4953;-0.0481;0.00215971;-0.0108541;-10.031;9.05091;-20.4249;-0.0573125;-0.000405517;0.0204599;1.25169;-1.4169;-19.343;-0.0114911;0.00162334;0.0022265;
2.99035;-0.606788;-19.4972;-0.0766513;-0.0525907;-0.0199938;-9.97987;9.07117;-20.4132;0.00512598;-0.0306983;0.0060924;1.32364;-1.53923;-19.3443;-0.0121745;0.0019381;0.00528995;
3.01544;-0.623019;-19.5002;-0.033556;0.0261223;-0.0938792;-9.94315;9.07454;-20.4132;-0.00806199;-0.0523164;0.0180591;1.4536;-1.32926;-19.3244;-0.0143118;0.00287483;0.0069898;
3.06677;-0.596484;-19.4922;-0.0708219;-0.0617312;0.0293892;-9.90322;9.07578;-20.4049;0.00275105;-0.0443;-0.010163;1.27362;-1.44663;-19.3443;-0.0166168;0.00594507;0.007664;
3.11129;-0.591087;-19.4873;-0.0581217;-0.110141;0.0542312;12.8095;9.66563;-20.0066;-0.0377312;0.0311043;-0.0201869;0.996375;-1.61708;-19.2975;-0.0139846;0.00281329;0.0141615;
3.17721;-0.636451;-19.5021;-0.0445487;0.0141214;0.00711172;12.8671;9.66627;-20.0076;-0.0886451;0.000501353;0.0136201;0.941887;-1.83573;-19.2923;-0.0142655;0.00924115;0.0130131;
7.34326;-7.48056;-18.1578;0.103309;-0.125746;0.0338696;12.9419;9.66922;-20.0097;-0.0134105;0.0697186;0.011746;0.935956;-1.92596;-19.268;-0.022159;0.00776492;0.0152116;
-2.81813;-1.98146;-19.0505;0.00586684;-0.0597833;-0.0815688;13.0192;9.6679;-20.004;-0.010353;0.0415408;0.0368314;0.646042;-2.2523;-19.2735;-0.0213468;-5.673e-05;0.0133938;
0.480062;-10.1311;-18.1656;0.00920963;0.00930161;0.0436866;11.459;9.32687;-19.9154;-0.137009;-0.0577574;-0.0751817;0.891208;-2.02198;-19.2559;-0.0185001;0.00356516;0.0111807;
-1.30127;-6.64989;-19.0281;-0.242591;-0.00483445;0.0275487;11.5352;9.32911;-19.9205;-0.192854;-0.0485722;-0.067682;0.859537;-2.22993;-19.1944;-0.013856;0.00171308;0.00708986;
