#time;pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;gps_pure.x;gps_pure.y;gps_pure.z;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;motorboat.transponder_gps_pure.x;motorboat.transponder_gps_pure.y;motorboat.transponder_gps_pure.z;motorboat.transponder_yaw_pure;motorboat.transponder_pitch_pure;motorboat.transponder_roll_pure;motorboat.transponder_dist;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;gps_noisy.x;gps_noisy.y;gps_noisy.z;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;motorboat.transponder_gps_noisy.x;motorboat.transponder_gps_noisy.y;motorboat.transponder_gps_noisy.z;motorboat.transponder_yaw_noisy;motorboat.transponder_pitch_noisy;motorboat.transponder_roll_noisy;motorboat.transponder_dist
1.1;0.2849999964237213;0.0;-20.0;0.0;-0.0;0.0;0.2849999964237213;0.0;-20.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.999998927116394;0.0;9.8100004196167;-2.0176031589508057;1.9353469610214233;1.879039368546387e-09;2.4426374562981823;1.4743293336081602;1.6854218105530756;19.65176710693347;0.2627656419387407;-0.22131786702443862;-20.05019610752662;0.00024445352251456726;-0.00022110558475808568;0.0006282650301204072;0.2849999964237213;0.0;-20.0;-0.00019311146752443165;-2.082140781567432e-05;-9.050874359672889e-05;0.2999996840953827;0.0;0.0;1.1581072807312012;0.12624524533748627;9.753607749938965;-2.0176031589508057;1.9353469610214233;1.879039368546387e-09;2.3902502540115536;1.4713232936888982;1.6772351451764325;19.65176710693347
1.2000000000000002;0.3149999976158142;0.0;-20.0;0.0;-0.0;0.0;0.3149999976158142;0.0;-20.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.0;0.0;9.8100004196167;-1.9896466732025146;2.0386643409729004;1.8530028622620875e-09;2.417357637975324;1.4692139666621642;1.6855226485361026;19.662450261679428;0.3488643919298262;0.08758835291189242;-19.922656989488107;4.407516418373134e-05;-0.00020862296341543174;0.0002087275576144404;0.3149999976158142;0.0;-20.0;-0.0001469610579079017;-4.2606465285643935e-05;2.8113068765378557e-05;0.2999996840953827;0.0;0.0;-0.0024007547181099653;-0.04565534368157387;9.874008178710938;-1.9896466732025146;2.0386643409729004;1.8530028622620875e-09;2.4845409333457584;1.4832033495856314;1.6841515099038717;19.662450261679428
1.3;0.3449999988079071;0.0;-20.0;0.0;-0.0;0.0;0.3449999988079071;0.0;-20.0;0.0;0.0;0.0;0.2999996840953827;0.0;0.0;0.0;0.0;9.8100004196167;-1.9613652229309082;2.139251708984375;1.8266637091812754e-09;2.393767422925571;1.4642388832918738;1.6856074492173432;19.673335253146305;0.5027721053756926;0.1456836937606049;-20.131251998442306;0.00039287658996288156;0.0006343682895160828;-0.00011583331600882065;0.3449999988079071;0.0;-20.0;-0.00010763879981823266;-4.099403304280713e-05;2.296375714649912e-05;0.39999958872795105;0.0;0.0;-0.014837606810033321;0.02436130866408348;9.754338264465332;-1.9613652229309082;2.139251708984375;1.8266637091812754e-09;2.408518192993994;1.4740749309382972;1.6781306160647362;19.673335253146305
1.4000000000000001;0.3799999952316284;0.0;-20.0;0.0;-0.0;0.0;0.3799999952316284;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;-1.927985429763794;2.2534127235412598;1.7955763542687464e-09;2.3681579487836926;1.4585988640207361;1.685687395483777;19.68626596004456;0.5732692081917765;-0.21334101674991127;-20.114631899133023;0.00022020940144391516;-0.000624207786451385;0.0002658699455039892;0.3799999952316284;0.0;-20.0;-4.035213351016864e-05;-0.0003727169241756201;-4.658534089685418e-05;0.39999958872795105;0.0;0.0;1.022351861000061;-0.11971782892942429;9.924606323242188;-1.927985429763794;2.2534127235412598;1.7955763542687464e-09;2.408026230051371;1.4559089022750866;1.6981274217608815;19.68626596004456
1.5;0.41999998688697815;0.0;-20.0;0.0;-0.0;0.0;0.41999998688697815;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.8892477750778198;2.3812415599823;1.7594991019720396e-09;2.3408468067756942;1.4522921107733318;1.6857496824042817;19.701455237749805;0.425180616072134;-0.13543103808307003;-20.10032134982577;-0.0007861854520074595;-0.0004948974820311762;-2.533105144255853e-05;0.41999998688697815;0.0;-20.0;0.00013475207379087806;1.6003923519747332e-05;0.00016423111082985997;0.4000013768672943;0.0;0.0;-0.05320029333233833;-0.17714917659759521;9.726125717163086;-1.8892477750778198;2.3812415599823;1.7594991019720396e-09;2.3870157288701215;1.458512575964832;1.6901583060066199;19.701455237749805
1.6;0.46000000834465027;0.0;-20.0;0.0;-0.0;0.0;0.46000000834465027;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.8503954410552979;2.5048089027404785;1.723315046220364e-09;2.315841495309668;1.4462045932879881;1.6858063114473143;19.716906350933268;0.4922603429763598;0.26826266837225765;-20.020450237964063;0.0004937078243822541;0.0003491194858751254;0.00047701277207442335;0.46000000834465027;0.0;-20.0;-0.0002032562915701419;-0.0002681592886801809;-0.0002271618286613375;0.39999958872795105;0.0;0.0;-0.037619736045598984;0.17775632441043854;9.820636749267578;-1.8503954410552979;2.5048089027404785;1.723315046220364e-09;2.4289816161200926;1.4713777905045113;1.6857254382864655;19.716906350933268
1.7000000000000002;0.5;0.0;-20.0;0.0;-0.0;0.0;0.5;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.8115200996398926;2.623967409133911;1.687109563164313e-09;2.2929725869734168;1.4403430492390423;1.6858618030733459;19.732529783295465;0.5239901160052869;-0.015980758814216345;-20.035357588487624;-0.00029807986726752;-0.00012885707681855024;-0.00038341918632498807;0.5;0.0;-20.0;0.00018608407117426395;-5.1090890337945893e-05;-7.729679964540992e-06;0.4000031650066376;0.0;0.0;-0.027366764843463898;0.1806671917438507;9.7324857711792;-1.8115200996398926;2.623967409133911;1.687109563164313e-09;2.394995452260856;1.451242641129238;1.6999041351211266;19.732529783295465
1.8;0.5400000214576721;0.0;-20.0;0.0;-0.0;0.0;0.5400000214576721;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.7726068496704102;2.7389090061187744;1.6508687750160789e-09;2.272003045315378;1.4346974647768218;1.6859154250389643;19.74827016197324;0.39067708032010107;0.06739376404966288;-19.93799620298674;-0.0003650134961970812;-0.0007125690618448013;0.00032383313391592256;0.5400000214576721;0.0;-20.0;9.621042408980429e-05;1.6741445506340824e-05;0.00022378185531124473;0.39999958872795105;0.0;0.0;0.09638244658708572;0.036596402525901794;9.964731216430664;-1.7726068496704102;2.7389090061187744;1.6508687750160789e-09;2.337188371112503;1.4541934564822923;1.6830861897410427;19.74827016197324
1.9000000000000001;0.5799999833106995;0.0;-20.0;0.0;-0.0;0.0;0.5799999833106995;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.7336385250091553;2.849825143814087;1.6145766945641071e-09;2.2527229123426586;1.4292578585079705;1.6859663260297157;19.76407922610587;0.4916041695361455;-0.05257535994915897;-19.964227760117648;0.0005970495347424582;-0.0006728284764951753;0.0004405035429518261;0.5799999833106995;0.0;-20.0;8.255535794887692e-05;-0.00016496625903528184;0.00028221236425451934;0.39999958872795105;0.0;0.0;-0.1500289887189865;0.03612764552235603;9.661360740661621;-1.7336385250091553;2.849825143814087;1.6145766945641071e-09;2.240369687205262;1.4240495507050683;1.687266732407968;19.76407922610587
2.0;0.6200000047683716;0.0;-20.0;0.0;-0.0;0.0;0.6200000047683716;0.0;-20.0;0.0;0.0;0.0;0.39999958872795105;0.0;0.0;0.0;0.0;9.8100004196167;-1.6945974826812744;2.956899642944336;1.5782168905076333e-09;2.234947791764146;1.4240146395007034;1.6860136415332896;19.779914512142636;0.595040968854665;0.3316695466768253;-20.234763754806735;-0.0006281108243748712;-6.378905557284518e-06;-0.00011759189494833752;0.6200000047683716;0.0;-20.0;9.547318768454716e-06;3.0933306334191e-06;4.6962075430201367e-05;0.39999958872795105;0.0;0.0;-0.23848268389701843;-0.05773015320301056;9.756529808044434;-1.6945974826812744;2.956899642944336;1.5782168905076333e-09;2.2739694054271906;1.4422935674158033;1.6799002237873917;19.779914512142636
2.1;0.6600000262260437;0.0;-20.0;0.0;-0.0;0.0;0.6600000262260437;0.0;-20.0;0.0;0.0;0.0;0.4000031650066376;0.0;0.0;3.5762786865234375e-05;0.0;9.8100004196167;-1.6554661989212036;3.0603084564208984;1.5417730425681953e-09;2.218515728347426;1.4189586229354323;1.6860565041268583;19.79573875678555;0.7885161023526358;-0.17862164446140066;-20.15143772155991;3.583351951639506e-05;-2.9277583436311698e-05;0.0002778428687781978;0.6600000262260437;0.0;-20.0;-0.00014708246453665197;2.3781998606864363e-05;-0.0002486854500602931;0.4999994933605194;0.0;0.0;-0.031293150037527084;-0.03055797703564167;9.736563682556152;-1.6554661989212036;3.0603084564208984;1.5417730425681953e-09;2.2635699605119677;1.4157716356569903;1.6997888882993002;19.79573875678555
2.2;0.70333331823349;0.0;-20.0;0.0;-0.0;0.0;0.70333331823349;0.0;-20.0;0.0;0.0;0.0;0.4999994933605194;0.0;0.0;0.9999632835388184;0.0;9.8100004196167;-1.6129698753356934;3.168410539627075;1.5021952570748454e-09;2.2020662600202616;1.4136814907698447;1.6860977988558554;19.812836424796167;0.6414477235119771;0.010936995759518196;-19.92947930218616;5.5069948646301525e-05;-0.000497386513732922;-0.00019208435142735033;0.70333331823349;0.0;-20.0;-7.090767758199945e-05;0.00016253578360192478;-2.54501082963543e-05;0.4999994933605194;0.0;0.0;0.9895469546318054;0.031828850507736206;9.749246597290039;-1.6129698753356934;3.168410539627075;1.5021952570748454e-09;2.183291682216311;1.4038060695616894;1.6886840889135626;19.812836424796167
2.3000000000000003;0.753333330154419;0.0;-20.0;0.0;-0.0;0.0;0.753333330154419;0.0;-20.0;0.0;0.0;0.0;0.4999994933605194;0.0;0.0;0.0;0.0;9.8100004196167;-1.5638353824615479;3.288954019546509;1.4564351946688703e-09;2.184556487438245;1.4078074168326975;1.6861405018131788;19.83257148277526;0.5854133907651999;-0.021730942901862584;-20.403572265276942;-9.404447912137771e-05;-0.00021957813345363202;-0.00019833639968469584;0.753333330154419;0.0;-20.0;0.00015412883658427745;7.95362502685748e-05;-0.00028536186437122524;0.4999994933605194;0.0;0.0;0.16994158923625946;0.11396127194166183;9.752853393554688;-1.5638353824615479;3.288954019546509;1.4564351946688703e-09;2.192210282524694;1.4156634564152593;1.6823137407481021;19.83257148277526
2.4000000000000004;0.8033333420753479;0.0;-20.0;0.0;-0.0;0.0;0.8033333420753479;0.0;-20.0;0.0;0.0;0.0;0.4999994933605194;0.0;0.0;0.0;0.0;9.8100004196167;-1.514805555343628;3.4048380851745605;1.4107726098444573e-09;2.1685449384124422;1.4021710694684688;1.686188368264678;19.852231401717436;0.8460442141797593;-0.07433415444172985;-20.00105189538301;8.224566602523438e-05;-0.0005165168629850944;0.0006965285254265272;0.8033333420753479;0.0;-20.0;9.957019938156009e-05;9.312852489529178e-05;7.729488424956799e-05;0.6000029444694519;0.0;0.0;0.10325554758310318;0.034418798983097076;9.753397941589355;-1.514805555343628;3.4048380851745605;1.4107726098444573e-09;2.257085072831643;1.4156821570077347;1.6981880792150763;19.852231401717436
2.5;0.8600000143051147;0.0;-20.0;0.0;-0.0;0.0;0.8600000143051147;0.0;-20.0;0.0;0.0;0.0;0.5999993681907654;0.0;0.0;0.9999987483024597;0.0;9.8100004196167;-1.4598383903503418;3.529836893081665;1.3595804482235962e-09;2.1522222742841537;1.3961035134268773;1.6862722163503663;19.874249699679325;0.6947763108279719;-0.02217348361586276;-19.949450086477988;-1.7154700489730428e-06;3.9654355966327897e-05;-0.000492756195964855;0.8600000143051147;0.0;-20.0;-0.00010935345198959112;-8.787013939581811e-05;0.0001573015470057726;0.6000029444694519;0.0;0.0;1.0563902854919434;0.03826272487640381;9.892448425292969;-1.4598383903503418;3.529836893081665;1.3595804482235962e-09;2.161731347137472;1.3879398057978145;1.6942318485955703;19.874249699679325
2.6;0.9200000166893005;0.0;-20.0;0.0;-0.0;0.0;0.9200000166893005;0.0;-20.0;0.0;0.0;0.0;0.5999993681907654;0.0;0.0;0.0;0.0;9.8100004196167;-1.4019559621810913;3.656609296798706;1.3056732361960144e-09;2.1365561252589518;1.3899631119102418;1.6863766882006164;19.89740367900956;0.9029532556937685;0.025206775364994567;-19.905440608188393;0.0002902966922174841;9.563663316854e-05;-0.00010695179419630972;0.9200000166893005;0.0;-20.0;-2.776082510536071e-05;-5.9577410866040736e-05;-0.00022602880198974162;0.6000029444694519;0.0;0.0;-0.08193393796682358;0.06253118813037872;9.793334007263184;-1.4019559621810913;3.656609296798706;1.3056732361960144e-09;2.191632584909193;1.3895312396476616;1.701127812502175;19.89740367900956
2.7;0.9800000190734863;0.0;-20.0;0.0;-0.0;0.0;0.9800000190734863;0.0;-20.0;0.0;0.0;0.0;0.5999993681907654;0.0;0.0;0.0;0.0;9.8100004196167;-1.344561219215393;3.777507781982422;1.2522202164078067e-09;2.1224399930485807;1.384120030747858;1.6865052168286758;19.920279907822028;1.2491772853819314;-0.1018649416014341;-19.92955185143351;0.0001288209102930865;5.0647008048553534e-05;-0.00011970274615113483;0.9800000190734863;0.0;-20.0;-0.00015050379442982376;-9.627083636587486e-05;0.00010664150613592938;0.6999992728233337;0.0;0.0;0.006501187104731798;0.009521410800516605;9.8726806640625;-1.344561219215393;3.777507781982422;1.2522202164078067e-09;2.1273025954880076;1.3736570196520317;1.6944155984221823;19.920279907822028
2.8000000000000003;1.0449999570846558;0.0;-20.0;0.0;-0.0;0.0;1.0449999570846558;0.0;-20.0;0.0;0.0;0.0;0.6999992728233337;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;-1.2828785181045532;3.9022862911224365;1.1947737244000223e-09;2.10866945298363;1.3781029247337602;1.686668864803429;19.944705008171226;1.1269068414155767;0.1514280442226092;-20.196981887265473;0.00037413131350460247;0.0005013854006973006;0.00033153057249298365;1.0449999570846558;0.0;-20.0;-3.738293162314221e-05;0.00011957860988331959;0.00020336754096206278;0.6999992728233337;0.0;0.0;1.0201070308685303;-0.16131550073623657;9.964452743530273;-1.2828785181045532;3.9022862911224365;1.1947737244000223e-09;2.1457558557691803;1.380819263121764;1.6947629114271132;19.944705008171226
2.9000000000000004;1.1150000095367432;0.0;-20.0;0.0;-0.0;0.0;1.1150000095367432;0.0;-20.0;0.0;0.0;0.0;0.6999992728233337;0.0;0.0;0.0;0.0;9.8100004196167;-1.2165279388427734;4.031322956085205;1.1329799320947131e-09;2.09514686537219;1.3718953101602995;1.6868488956614403;19.970778327403167;1.078480493398621;0.13503914464914535;-19.95688489275554;5.511079855987921e-05;-8.365094409806625e-05;2.8003578285177166e-05;1.1150000095367432;0.0;-20.0;-9.133436105912551e-05;-0.0004442369390744716;1.2727806279144716e-05;0.6999992728233337;0.0;0.0;0.048507899045944214;0.045835599303245544;9.78088092803955;-1.2165279388427734;4.031322956085205;1.1329799320947131e-09;2.1428155869807655;1.3900668145607897;1.6878992085963145;19.970778327403167
3.0;1.184999942779541;0.0;-20.0;0.0;-0.0;0.0;1.184999942779541;0.0;-20.0;0.0;0.0;0.0;0.6999992728233337;0.0;0.0;0.0;0.0;9.8100004196167;-1.1508612632751465;4.153921604156494;1.0718230747386315e-09;2.083054163683183;1.3660117603520499;1.6870626482338076;19.996392532777072;1.0102918436393176;0.02959076960672014;-19.95605939851837;0.0002649569353568279;-0.0001708930723023699;0.00016083260685926525;1.184999942779541;0.0;-20.0;2.280350963701494e-05;0.00012042075104545802;0.0001316353736910969;0.6999992728233337;0.0;0.0;0.22591884434223175;0.0980997234582901;9.850564956665039;-1.1508612632751465;4.153921604156494;1.0718230747386315e-09;2.1094105354363886;1.380386039713664;1.6854655566440073;19.996392532777072
3.1;1.256666660308838;0.0;-20.0;0.0;-0.0;0.0;1.256666660308838;0.0;-20.0;0.0;0.0;0.0;0.7999991774559021;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;-1.0843225717544556;4.27302360534668;1.0098540892400365e-09;2.0719897524710746;1.360309748814796;1.6873155916497535;20.022071912838857;1.2854367008032803;0.33521924461616365;-19.870221301771938;-0.0003888817961087031;0.00020629597111416847;-0.00038888279886495494;1.256666660308838;0.0;-20.0;-0.00031067096279002726;-0.00014315120643004775;-0.00018873883527703583;0.8000063300132751;0.0;0.0;0.9754247069358826;0.026001501828432083;9.828828811645508;-1.0843225717544556;4.27302360534668;1.0098540892400365e-09;2.1324386993401268;1.3768154896366014;1.6937872549264716;20.022071912838857
3.2;1.3366667032241821;0.0;-20.0;0.0;-0.0;0.0;1.3366667032241821;0.0;-20.0;0.0;0.0;0.0;0.7999991774559021;0.0;0.0;0.0;0.0;9.8100004196167;-1.009663701057434;4.401153564453125;9.403225975646023e-10;2.060585321914056;1.3541910070208698;1.6875790327253648;20.050431933655677;1.307313762865863;-0.08229754267344842;-20.015362015598786;-0.0003208670635108795;-0.0005643916835116963;-0.0005439986761323225;1.3366667032241821;0.0;-20.0;-3.9270351408049464e-05;-0.00017460438539274037;-0.00019228867313358933;0.7999991774559021;0.0;0.0;-0.12002267688512802;0.10926301777362823;9.659994125366211;-1.009663701057434;4.401153564453125;9.403225975646023e-10;2.068261956777159;1.3555762206604856;1.6889499447753389;20.050431933655677
3.3000000000000003;1.4166666269302368;0.0;-20.0;0.0;-0.0;0.0;1.4166666269302368;0.0;-20.0;0.0;0.0;0.0;0.7999991774559021;0.0;0.0;0.0;0.0;9.8100004196167;-0.9356226325035095;4.522907257080078;8.713664789716802e-10;2.050381313067874;1.3483919793764525;1.6878729203778304;20.078206026479446;1.307812746237062;0.060504169190824644;-19.98439474676204;-6.083636181903621e-05;-0.00020727036212104177;9.941784289525136e-05;1.4166666269302368;0.0;-20.0;3.2388030376750976e-05;-4.7761914174770936e-05;-0.00010502765508135781;0.7999991774559021;0.0;0.0;0.00601625069975853;0.09403013437986374;9.799445152282715;-0.9356226325035095;4.522907257080078;8.713664789716802e-10;2.047206684272936;1.362445823251424;1.6794704880632882;20.078206026479446
