#pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;gps_pure.x;gps_pure.y;gps_pure.z;motorboat.transponder;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;gps_noisy.x;gps_noisy.y;gps_noisy.z;motorboat.transponder
0.34833332896232605;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.5999993681907654;0.0;0.0;1.9999799728393555;0.0;9.8100004196167;1.8757495880126953;-2.2010326385498047;-1.7469279356419065e-09;19.604130842765198;0.47744435103956306;-0.10906101280659757;-19.985760151514725;0.00022138886505630682;0.0004347307245437072;-0.00021006945434459725;-0.0002643460175022483;7.969340367708355e-05;0.00027605952345766127;0.700001060962677;0.0;0.0;1.9871528148651123;0.07738551497459412;9.832560539245605;1.8757495880126953;-2.2010326385498047;-1.7469279356419065e-09;19.604130842765198
0.4166666567325592;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.6999992728233337;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;1.9103987216949463;-2.37300705909729;-1.7791974560310564e-09;19.62159011957436;0.17427035453712192;-0.01875537153207153;-20.04359942383938;-0.0005230692325643031;6.483896087552959e-05;0.0003004453364212276;-0.00019082563812844455;-8.754260488785803e-05;-0.00010049197589978576;0.7999991774559021;0.0;0.0;0.9214826822280884;-0.09356364607810974;9.738462448120117;1.9103987216949463;-2.37300705909729;-1.7791974560310564e-09;19.62159011957436
0.49666666984558105;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.8000009655952454;0.0;0.0;1.0000169277191162;0.0;9.8100004196167;1.9453325271606445;-2.563983201980591;-1.8117320976784868e-09;19.64222605240585;0.5715755609690275;0.08214569035792789;-19.900341365801463;-0.0007277065293990434;0.00028450347670475946;0.0004807478962366515;-0.0001950756850419566;0.00020475809287745506;0.0003494634584058076;0.7999991774559021;0.0;0.0;0.9989221692085266;0.09404335170984268;9.797386169433594;1.9453325271606445;-2.563983201980591;-1.8117320976784868e-09;19.64222605240585
0.5766666531562805;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7999991774559021;0.0;0.0;-1.7881393432617188e-05;0.0;9.8100004196167;1.9751924276351929;-2.745601177215576;-1.839541297066205e-09;19.663127950109182;0.789771499211589;-0.13372701291871722;-19.937303556067032;-5.15434701117621e-05;-0.0001503307048636688;0.0004235366130381411;0.0001765016495482996;-0.00017710485553834587;7.785481102473568e-06;0.7999991774559021;0.0;0.0;0.04473888874053955;-0.07120980322360992;9.817089080810547;1.9751924276351929;-2.745601177215576;-1.839541297066205e-09;19.663127950109182
0.6566666960716248;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.8000027537345886;0.0;0.0;3.5762786865234375e-05;0.0;9.8100004196167;2.0000979900360107;-2.9161908626556396;-1.8627364095635812e-09;19.683835459703154;0.5699965551844559;0.05501789457204032;-19.91118561156439;0.00035243900996905636;0.00023239785767364455;3.505894805235263e-05;0.00015687137783970684;-7.071205618558452e-05;-4.600686952471733e-05;0.7999991774559021;0.0;0.0;0.051533427089452744;0.11499078571796417;9.64816665649414;2.0000979900360107;-2.9161908626556396;-1.8627364095635812e-09;19.683835459703154
0.7366666793823242;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7999991774559021;0.0;0.0;-3.5762786865234375e-05;0.0;9.8100004196167;2.020517587661743;-3.0761570930480957;-1.8817536417969905e-09;19.704197970726085;1.171797523140599;-0.04260511603611031;-19.957023818418836;0.00042767270248586845;-0.0006724152925364908;-8.665396123108266e-06;2.775368557195179e-05;0.00020190693612676114;-0.00016405340284109116;0.8000027537345886;0.0;0.0;-0.01999007537961006;-0.14534592628479004;9.779936790466309;2.020517587661743;-3.0761570930480957;-1.8817536417969905e-09;19.704197970726085
0.8183333277702332;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.8999990820884705;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;2.037044048309326;-3.2273383140563965;-1.897145107676579e-09;19.724233075875617;0.5816111736462256;-0.00010254361931678382;-20.007599745550625;0.00013129016108863695;0.00012138522201973157;1.7495797575306393e-06;-0.00019271712517365813;0.00022982781229075044;-0.00040381483267992735;0.8999990820884705;0.0;0.0;1.0965193510055542;-0.13966675102710724;9.845694541931152;2.037044048309326;-3.2273383140563965;-1.897145107676579e-09;19.724233075875617
0.9083333611488342;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.900002658367157;0.0;0.0;3.5762786865234375e-05;0.0;9.8100004196167;2.0513007640838623;-3.383474588394165;-1.910422708917281e-09;19.74585214258609;1.0317030477283828;-0.26092870809752045;-19.99188463560137;-5.7389382082986935e-05;0.00015241149776738523;-0.00049215630011028;-6.286425195867196e-05;-8.33356625662418e-06;5.937736204941757e-05;0.8999990820884705;0.0;0.0;0.10878005623817444;0.025737490504980087;9.721673011779785;2.0513007640838623;-3.383474588394165;-1.910422708917281e-09;19.74585214258609
0.9983333349227905;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.8999990820884705;0.0;0.0;-3.5762786865234375e-05;0.0;9.8100004196167;2.061983585357666;-3.52919340133667;-1.920371861530157e-09;19.76691580008294;0.8875888571189341;-0.1968009770434547;-20.008584916386933;-0.000678574548266522;-2.4777785057549435e-05;9.485074133523235e-05;-8.962065476225689e-05;4.031143544125371e-05;0.00016484747175127268;1.000006079673767;0.0;0.0;0.09215610474348068;0.03758138045668602;9.668601036071777;2.061983585357666;-3.52919340133667;-1.920371861530157e-09;19.76691580008294
1.0983333587646484;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.9999989867210388;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;2.070383071899414;-3.6808948516845703;-1.9281944929616657e-09;19.789852666943517;1.3016313824042745;-0.1478193936830751;-19.94722697295782;-0.0009148484090583626;-0.00032511143014138036;8.389327952279516e-05;-0.00012335051724221557;7.421329792123288e-05;0.00014764638035558164;0.9999989867210388;0.0;0.0;1.0641385316848755;-0.03879650682210922;9.879755020141602;2.070383071899414;-3.6808948516845703;-1.9281944929616657e-09;19.789852666943517
1.2000000476837158;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1000059843063354;0.0;0.0;1.0000699758529663;0.0;9.8100004196167;2.07565975189209;-3.8209245204925537;-1.9331087841578665e-09;19.811881408970763;1.1451458768543694;0.19899534152963666;-20.007476749498306;0.0004192794912520819;-0.00024238589570248963;-0.00019386846705517658;0.0001693444064585492;3.4390584914945066e-05;3.245397601858713e-05;1.0999988317489624;0.0;0.0;1.0611144304275513;-0.04061948508024216;9.768335342407227;2.07565975189209;-3.8209245204925537;-1.9331087841578665e-09;19.811881408970763
1.309999942779541;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.0999988317489624;0.0;0.0;-7.152557373046875e-05;0.0;9.8100004196167;2.0784695148468018;-3.9588510990142822;-1.935725579826908e-09;19.834501498744046;1.0750211312571731;-0.14287287795089917;-19.731088014165845;-0.00043708819513971155;0.0009072322958316761;-9.206342120545318e-05;0.00012038255954394117;0.00017696432769298553;-0.0002071298804366961;1.0999988317489624;0.0;0.0;0.0053156535141170025;0.1222982108592987;9.877294540405273;2.0784695148468018;-3.9588510990142822;-1.935725579826908e-09;19.834501498744046
1.4233332872390747;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.9999990463256836;0.0;9.8100004196167;2.0788729190826416;-4.084847927093506;-1.936101279298441e-09;19.85598443490035;1.4144374641193755;-0.10826985142720995;-19.820491350958456;-0.00020051974165794225;-2.4819848069770033e-05;-7.061250409124205e-05;-0.00020679573935922235;-1.5281193554983474e-05;0.00015552551485598087;1.1999987363815308;0.0;0.0;1.0554275512695312;0.11200232058763504;9.699682235717773;2.0788729190826416;-4.084847927093506;-1.936101279298441e-09;19.85598443490035
1.5433332920074463;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.0;0.0;9.8100004196167;2.0772955417633057;-4.2042741775512695;-1.934632232192257e-09;19.87725931816786;1.374728524617553;-0.2112982543990767;-19.938807537727623;1.584782906641744e-05;-9.982368234555915e-05;-0.00012293106344630066;-5.318612602422945e-05;-0.0001587089354870841;0.00023803586373105645;1.1999987363815308;0.0;0.0;0.12416491657495499;-0.07286381721496582;9.796958923339844;2.0772955417633057;-4.2042741775512695;-1.934632232192257e-09;19.87725931816786
1.6633332967758179;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.0;0.0;9.8100004196167;2.0753328800201416;-4.277803421020508;-1.9328043610045142e-09;19.89004140959291;1.474515367224498;0.2772042196004928;-19.829400328698554;-0.00022282108543641548;0.0007544093618915587;-0.0005597060233840152;0.00014635853585787117;-0.00014257302973419428;0.0002531146164983511;1.1999987363815308;0.0;0.0;-0.07559572905302048;-0.059809330850839615;9.7511568069458;2.0753328800201416;-4.277803421020508;-1.9328043610045142e-09;19.89004140959291
1.7833333015441895;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.0;0.0;9.8100004196167;2.0713624954223633;-4.377722263336182;-1.9291066521986977e-09;19.909591065125145;1.4889771218373447;-0.03285286596762287;-20.047045683318157;0.0005598028987518396;0.00046666295795491994;-6.043183567125365e-05;0.0001267039478989318;0.00017093188944272697;3.502664912957698e-05;1.1999987363815308;0.0;0.0;0.018049662932753563;0.049377281218767166;9.901354789733887;2.0713624954223633;-4.377722263336182;-1.9291066521986977e-09;19.909591065125145
1.903333306312561;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.0;0.0;9.8100004196167;2.043891429901123;-4.676387786865234;-1.9035222287300257e-09;19.975804402103655;2.0241435621811616;0.14742301231172875;-19.816369737795384;4.248257702959377e-05;0.0003834510179097612;-0.0001372697856594352;8.518660615663975e-05;-8.957812679000199e-05;-7.447059942933265e-06;1.1999987363815308;0.0;0.0;-0.12051820009946823;0.05757972598075867;9.883692741394043;2.043891429901123;-4.676387786865234;-1.9035222287300257e-09;19.975804402103655
2.0233333110809326;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.1999987363815308;0.0;0.0;0.0;0.0;9.8100004196167;1.9933043718338013;-4.972017765045166;-1.856409359568545e-09;20.046602357573004;2.00867067654852;0.2872383159625636;-19.722005772550432;-6.641302889055435e-05;-8.181216452849701e-05;8.437343926596216e-05;7.579576777061448e-05;-0.0002248129458166659;-0.00018054188694804907;1.299991488456726;0.0;0.0;-0.09424719214439392;0.024969208985567093;9.708111763000488;1.9933043718338013;-4.972017765045166;-1.856409359568545e-09;20.046602357573004
2.1533334255218506;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.3000057935714722;0.0;0.0;1.000070571899414;0.0;9.8100004196167;1.914161205291748;-5.287155628204346;-1.7827015419413783e-09;20.12847783820412;1.8930106122824637;-0.09786547872620606;-20.102163874008095;-0.00025391897382581475;0.00027061571956194815;-0.00018103138534219387;-0.0001633245119592175;-0.00026394161977805197;-8.20675486465916e-05;1.3000057935714722;0.0;0.0;1.0129506587982178;0.1600574404001236;9.659564971923828;1.914161205291748;-5.287155628204346;-1.7827015419413783e-09;20.12847783820412
2.2833333015441895;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.299991488456726;0.0;0.0;-0.0001430511474609375;0.0;9.8100004196167;1.811470866203308;-5.595428466796875;-1.687063710953396e-09;20.215733334527833;2.19508820942161;0.019525744626295003;-20.070263669191526;0.00039228209583061133;-0.00017731831033519465;4.856109476088669e-05;-7.812277544871904e-06;6.395259697455913e-05;-0.00011178950808243826;1.299991488456726;0.0;0.0;-0.019845042377710342;-0.011091022752225399;9.852289199829102;1.811470866203308;-5.595428466796875;-1.687063710953396e-09;20.215733334527833
2.4133334159851074;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.3000057935714722;0.0;0.0;0.0001430511474609375;0.0;9.8100004196167;1.6862612962722778;-5.895264625549316;-1.570453211918732e-09;20.308303208183293;2.469140486010785;-0.046085364198806655;-20.02146095200778;0.00017943990180355974;0.00039099789435249183;-3.6784002971278265e-05;-8.534618973499164e-05;-0.00015252373123075813;-0.00019596396305132657;1.3000057935714722;0.0;0.0;-0.0672667846083641;0.061643630266189575;9.753406524658203;1.6862612962722778;-5.895264625549316;-1.570453211918732e-09;20.308303208183293
2.5433332920074463;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.299991488456726;0.0;0.0;-0.0001430511474609375;0.0;9.8100004196167;1.5396230220794678;-6.185226917266846;-1.4338856768603137e-09;20.406098723308652;2.3371404790915995;-0.09380392861689442;-20.14765249342414;-2.968564549698308e-05;0.0003630709977983599;-4.867716467900356e-05;0.00017020973609760404;4.3683266994776204e-05;0.00011079685646109283;1.3999985456466675;0.0;0.0;-0.06294596940279007;0.05162942036986351;9.8057222366333;1.5396230220794678;-6.185226917266846;-1.4338856768603137e-09;20.406098723308652
2.681666612625122;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.3999985456466675;0.0;0.0;1.000070571899414;0.0;9.8100004196167;1.3619978427886963;-6.481881141662598;-1.2684593375666964e-09;20.51586487976825;2.8378528387159765;0.026558149235895116;-19.994335481510497;0.0006518175583334495;0.0003389379550601902;0.0001183645534191922;0.0002663898922037333;0.00012114545097574592;-0.00025574458413757384;1.3999985456466675;0.0;0.0;0.9860769510269165;-0.036364857107400894;9.738561630249023;1.3619978427886963;-6.481881141662598;-1.2684593375666964e-09;20.51586487976825
2.821666717529297;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.3999985456466675;0.0;0.0;0.0;0.0;9.8100004196167;1.1620584726333618;-6.769071102142334;-1.0822512885866331e-09;20.632959609153115;2.9367303282148423;-0.10315136097207565;-19.96101367311741;-0.00018280397288848496;0.0002203675081658976;-0.0003380756016515847;-0.00011933287896681577;-0.0005874030175618827;-0.00011890925088664517;1.5000056028366089;0.0;0.0;0.10030455142259598;-0.004644795320928097;9.853779792785645;1.1620584726333618;-6.769071102142334;-1.0822512885866331e-09;20.632959609153115
2.9666666984558105;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5000056028366089;0.0;0.0;1.000070571899414;0.0;9.8100004196167;0.9351138472557068;-7.051656246185303;-8.708926357847702e-10;20.76047834522661;3.0849974197748398;0.09536129852270803;-19.701212494123183;-0.00020445185761501638;0.0004336544678192707;0.0007785122692223086;8.093385258689523e-05;3.6799083318328485e-05;-0.0001111682940972969;1.4999912977218628;0.0;0.0;1.0199551582336426;0.06615391373634338;9.750866889953613;0.9351138472557068;-7.051656246185303;-8.708926357847702e-10;20.76047834522661
3.116666555404663;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.4999912977218628;0.0;0.0;-0.0001430511474609375;0.0;9.8100004196167;0.6814547777175903;-7.327756404876709;-6.346542180679648e-10;20.899059126773054;3.0740435309543708;-0.039260659628360776;-20.010905545689624;0.0001173766814960501;3.4360367135014104e-05;-0.00023960757884767904;0.00022657305817119777;0.00023037219943944365;0.00021963927429169416;1.5000056028366089;0.0;0.0;0.031211649999022484;-0.07225612550973892;9.903343200683594;0.6814547777175903;-7.327756404876709;-6.346542180679648e-10;20.899059126773054
3.2666666507720947;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5000056028366089;0.0;0.0;0.0001430511474609375;0.0;9.8100004196167;0.41010355949401855;-7.586492538452148;-3.8193870288694143e-10;21.04422066364148;3.2052007652494483;0.037841097274173494;-20.225176683558928;5.477550525032247e-05;-0.00012079745003101438;-7.288968932833341e-06;-0.00037966767558827996;-5.689902536687441e-05;-8.472060471831355e-06;1.4999912977218628;0.0;0.0;-0.17447341978549957;-0.015736160799860954;9.829320907592773;0.41010355949401855;-7.586492538452148;-3.8193870288694143e-10;21.04422066364148
3.4166667461395264;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5000056028366089;0.0;0.0;0.0;0.0;9.8100004196167;0.12248344719409943;-7.827016830444336;-1.1407159938858769e-10;21.195712738661832;3.41815207293684;-0.2562622998327361;-20.04844461809827;0.0005537313889555375;-0.0003069807787132009;0.00012268575414824416;6.075036435504444e-05;1.8293158063897863e-05;-0.00011100164556410164;1.6000126600265503;0.0;0.0;-0.01703227311372757;0.1039193868637085;9.919595718383789;0.12248344719409943;-7.827016830444336;-1.1407159938858769e-10;21.195712738661832
3.571666717529297;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5999983549118042;0.0;0.0;0.9999275207519531;0.0;9.8100004196167;-0.19017377495765686;-8.05582332611084;1.771131297179096e-10;21.35865473157005;3.5556173434146903;0.26997760292857287;-20.090928582879346;-0.00013884052783758635;0.00026414771980799663;0.0004887753281428101;-3.5119097447022796e-05;0.00012352547491900623;-0.00020857797062490135;1.5999983549118042;0.0;0.0;0.9088846445083618;-0.020321190357208252;9.734709739685059;-0.19017377495765686;-8.05582332611084;1.771131297179096e-10;21.35865473157005
3.7316665649414062;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5999983549118042;0.0;0.0;0.0;0.0;9.8100004196167;-0.5270934104919434;-8.271308898925781;4.9089399212221e-10;21.53360128280362;3.6214346265549686;0.05199824112192936;-19.890798644755634;-0.000538075182591292;2.0961389352503283e-06;-0.00018452033673512495;-0.00011127321340609342;0.00017040064267348498;-3.5302356991451234e-05;1.5999983549118042;0.0;0.0;-0.023109087720513344;0.019839750602841377;9.863083839416504;-0.5270934104919434;-8.271308898925781;4.9089399212221e-10;21.53360128280362
3.8916666507720947;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.5999983549118042;0.0;0.0;0.0;0.0;9.8100004196167;-0.876792311668396;-8.465373039245605;8.165764731060676e-10;21.71509006254391;3.854745434227907;-0.1036284475405673;-20.195642407665694;-0.00019658190316641742;5.2667334514572925e-05;-0.00017123665652121094;-3.2372906844102545e-06;-5.0149646995123476e-05;0.00011387940321583301;1.5999983549118042;0.0;0.0;0.08398037403821945;-0.1397867649793625;9.800518989562988;-0.876792311668396;-8.465373039245605;8.165764731060676e-10;21.71509006254391
4.054999828338623;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.6999911069869995;0.0;0.0;0.9999275207519531;0.0;9.8100004196167;-1.2453584671020508;-8.640997886657715;1.1598304539006676e-09;21.906735052013783;4.2954266383041775;-0.2842375337089297;-20.01910040157028;0.0005189753614610824;-0.00012946606437772018;0.0007253991168889457;-0.00017195031978189945;-0.00018296689086128026;-0.00021416072559077293;1.7000197172164917;0.0;0.0;1.008712887763977;-0.05162268131971359;9.719398498535156;-1.2453584671020508;-8.640997886657715;1.1598304539006676e-09;21.906735052013783
4.224999904632568;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.6999911069869995;0.0;0.0;0.0;0.0;9.8100004196167;-1.639296531677246;-8.800321578979492;1.5267138664398772e-09;22.112893055386362;4.160790741153316;-0.5956688610657155;-19.827548250455504;0.00040508577790504015;-0.000601257675142129;-0.00025434471819613824;0.00022865789651405066;1.8028065824182704e-05;1.1435184205765836e-05;1.7000197172164917;0.0;0.0;-0.10200867801904678;-0.07828912138938904;9.7411470413208;-1.639296531677246;-8.800321578979492;1.5267138664398772e-09;22.112893055386362
4.394999980926514;0.0;-20.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.6999911069869995;0.0;0.0;0.0;0.0;9.8100004196167;-2.0420897006988525;-8.935711860656738;1.9018442376506073e-09;22.325489251934005;4.262190912339138;-0.1724929066224324;-20.04688509336013;0.0004093519317358934;-0.00013996738278003131;0.0007733898859431381;-0.0001719148422125727;-0.00028676114743575454;0.00030909338966012;1.7000197172164917;0.0;0.0;0.08394568413496017;0.07139133661985397;9.96169376373291;-2.0420897006988525;-8.935711860656738;1.9018442376506073e-09;22.325489251934005
