pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.10200842476760875;0.007429402468615086;-0.0021911755674640806;0.00029312723938030845;-0.0001298133242536991;-0.0002566356377214034;-1.760724262567237e-05;-0.00019048915419261903;9.173059515887871e-05;0.0;0.0;0.0;0.1319856196641922;-0.06479056179523468;9.756500244140625;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.27081030848500354;0.1283116470157328;-0.10147371823933136;-0.0003121244179636361;-6.742390123224785e-05;-3.724976978430484e-05;-6.803760334150866e-05;2.3628272174391896e-05;-0.0004931866424158216;0.0;0.0;0.0;0.05799071863293648;0.16357631981372833;9.67947006225586;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.025532847890339803;0.004718770126251173;-0.09915948600679159;-0.0005058532508939394;5.274980939855381e-05;-0.0007883392070060829;5.830095324199647e-05;-0.00013591782771982253;-0.0002761234645731747;0.0;0.0;0.0;-0.0023684643674641848;-0.12710486352443695;9.79300594329834;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.011017429596602658;-0.054292073275950654;-0.09735817056889992;7.182775963822312e-05;0.00027719912265054825;-0.0007934510719309013;1.0735180921983556e-06;-8.52320808917284e-05;0.00013720734568778425;0.0;0.0;0.0;-0.13427668809890747;0.05411846935749054;9.739107131958008;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.039784639303364004;-0.13225099822215056;0.18002016837351556;9.112801971402089e-05;-0.0003714363887719162;0.0001372965923701233;5.96571117057465e-05;5.6584471167298034e-05;2.2532069124281406e-05;0.0;0.0;0.0;0.0948912501335144;-0.04063749313354492;9.889176368713379;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.09150640669669508;-0.006389146972084374;-0.20895915438883603;0.0002931567604346384;-0.00020568886340003076;-8.623351250260165e-05;2.2256494048633613e-05;0.0002440306852804497;-0.00018801618716679513;0.0;0.0;0.0;-0.036165501922369;-0.021670181304216385;9.845331192016602;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.30822441789500443;0.04455212028436602;0.0587485198782048;-0.00016998182717647004;-0.00016805490569125902;0.00023030605984940554;0.0001513216266175732;7.311255467357114e-05;-0.00013032337301410735;0.10000000894069672;0.0;0.0;-0.16186778247356415;0.03781673312187195;9.65825080871582;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.009999999776482582;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999995678663254;0.0;0.0;0.9999995827674866;0.0;9.8100004196167;80.06585864949943;46.05658621311402;57.13399775292484;91.2038325268625;0.06985346098698209;0.006601775235783751;-0.3148093384794598;0.0005511131266691429;-0.0008835041364876998;-0.00032316617358843795;-2.581394619483035e-05;1.3675062291440554e-05;-3.722804422068293e-06;0.10000006854534149;0.0;0.0;0.9719662070274353;-0.10403905808925629;9.90123176574707;80.06585864949943;46.05658621311402;57.13399775292484;91.2038325268625
0.019999999552965164;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000000894069672;0.0;0.0;5.21540641784668e-07;0.0;9.8100004196167;80.07271026107436;46.06456584560672;57.13002030746247;91.21159095843329;0.17546486657500995;-0.014699542988951887;-0.13791689901571488;-0.000308231764876059;7.978193143339267e-05;-0.0006889597433379421;0.0002798273926600814;1.4851207197352778e-05;-0.00011779837950598449;0.10000000894069672;0.0;0.0;-0.059341225773096085;0.017659157514572144;9.739140510559082;80.07271026107436;46.06456584560672;57.13002030746247;91.21159095843329
0.029999999329447746;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999989718198776;0.0;0.0;-1.1175870895385742e-06;0.0;9.8100004196167;80.0795625351831;46.07254626654001;57.126044335582414;91.21934982638889;0.1895012255673446;0.09304984560414252;-0.10406451069064508;0.0003815431000790878;0.0003945009287437323;-0.0005723033000512585;-7.155875209718943e-05;-0.0001576371432747692;-0.00016501011850778013;0.09999989718198776;0.0;0.0;-0.06796062737703323;-0.09338013827800751;9.76699161529541;80.0795625351831;46.07254626654001;57.126044335582414;91.21934982638889
