pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;Transponder;Transponder.001;Transponder.002;Transponder.003
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.21276833908405748;0.23260821943668603;-0.07959530120742438;-1.0273259265185761e-05;-0.0005705408576466155;0.0002504787503957402;0.0002901880943682045;0.00020468512957450002;-0.00014314685540739447;0.0;0.0;0.0;0.012412259355187416;-0.04602411016821861;9.65076732635498;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.04754902862790805;-0.18084856107712377;0.16337859541462618;0.00020699822580740168;0.00031466062635230533;-0.0002496221998974802;0.00010781961464090273;-7.187382379925111e-06;4.078674828633666e-05;0.0;0.0;0.0;0.017737962305545807;-0.14769183099269867;9.819975852966309;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.08218156726229413;-0.10386503921294886;0.18123241073294818;-0.0006089072017203905;0.0006917838694588272;0.00015384281725701657;-0.0001125199269154109;-5.653616972267628e-05;7.088909478625283e-05;0.0;0.0;0.0;0.16903731226921082;0.0012395610101521015;9.6454496383667;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.04473900093646178;0.08572577392535753;0.1348648619154505;0.0004902485888398661;-0.00032091911971586707;-3.892758202750486e-05;0.00020276363648008555;-0.0003470461815595627;-2.0437189959920943e-05;0.0;0.0;0.0;-0.08188405632972717;0.1357957124710083;9.652870178222656;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.15203041194007572;0.1707795179357486;0.12189867287335591;0.0004964498075500515;-0.00030863314076214396;-0.00033992144283872167;-0.0002819540968630463;-1.6263678844552487e-05;4.912135864287848e-06;0.0;0.0;0.0;-0.006896615494042635;0.059864189475774765;10.002012252807617;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.04373562950477994;-0.17463716223499703;-0.15719907277404682;0.00012186824311120519;0.00072814929634646;-8.816091044055516e-05;8.377106132684276e-05;-0.00024139096785802394;-0.0001773066760506481;0.0;0.0;0.0;0.035385116934776306;-0.09896501898765564;9.997671127319336;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.014308948633058182;-0.050299448833859076;-0.037338096911594315;-0.00014736163007354275;0.000631546056086521;0.0006421959332371566;0.0001454945740988478;-0.00017137909890152514;-0.00010359282168792561;0.0;0.0;0.0;-0.051674820482730865;-0.19434724748134613;9.721081733703613;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.048687936304330624;-0.025542256759302988;0.2355621409791876;-0.0002867076322700107;0.0005260458006483192;0.001002121488070142;-0.00011110738705610856;-0.00016757521370891482;0.00015424737648572773;0.0;0.0;0.0;-0.14385868608951569;0.12235893309116364;9.766884803771973;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.1588262431261271;-0.06728403393573684;0.19397552193774473;-0.00010576993652189712;-0.00023431946141088306;8.450285416261367e-05;-0.00027709241840057075;-0.00010826953075593337;8.809124119579792e-05;0.0;0.0;0.0;-0.10787931084632874;0.06581947952508926;9.704598426818848;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.006806235600754869;0.07230417587191318;0.3006488653871272;-0.00022817858561758537;-0.0009070083265994167;6.122156117811723e-05;-0.0001451734860893339;0.00011847371206386015;-0.00022132668527774513;0.0;0.0;0.0;-0.056575268507003784;0.08127854019403458;9.745577812194824;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.01772925894265463;0.12202626945655347;-0.0028307140338224963;-0.00041759047623361327;0.00031020668813331557;0.0004655844519305825;-0.00026904226979240775;1.180548861157149e-05;-3.455374780969578e-06;0.0;0.0;0.0;-0.07795490324497223;-0.08674486726522446;9.603156089782715;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.05164448418595781;0.07425809340559532;-0.09228163392790892;-0.0005989955755728198;-0.0010275053299766566;-0.0002477394216843139;7.129181176424026e-05;0.0003208196139894426;-6.103887426434085e-05;0.0;0.0;0.0;-0.09261756390333176;-0.23842959105968475;9.744888305664062;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.1607769761856708;0.11598761309174806;0.10855974134588169;-0.0007921833044789403;-0.0008708420297004076;0.0006159034140138851;0.00042319585918448865;-4.8219018935924396e-05;8.38607011246495e-05;0.0;0.0;0.0;0.04738961160182953;-0.03400545194745064;9.681052207946777;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.01605650978859707;0.3427806799026836;-0.12134658639121357;-0.00023625958097490913;9.403377275001877e-05;0.00028950356679950743;2.43159884121269e-05;-2.067687273665797e-05;-7.369662853307091e-06;0.0;0.0;0.0;-0.06945211440324783;0.009776185266673565;9.810611724853516;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.07934115921192683;-0.13006676877913823;-0.07426991736531523;-0.0005342406403010278;-0.00018030669694414747;-0.00024265128715519153;0.00010249843762721866;9.117292211158201e-05;-6.678212230326608e-05;0.0;0.0;0.0;-0.0071455552242696285;0.059367381036281586;9.874703407287598;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.053120989677432284;0.16695478292723173;0.23240970168521252;0.00038510552076446704;0.00029810668213853085;-2.743058150988504e-06;5.764528032159433e-05;-0.00022506240929942578;-0.0003538660239428282;0.0;0.0;0.0;-0.1687304824590683;0.1782854199409485;9.841607093811035;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.14107983194764545;-0.02516888129690523;0.05821076013679879;-0.0004517503614364499;-0.0003209195919680615;8.675761232493739e-05;-0.00012751681788358837;-0.00012571873958222568;-3.8277685234788805e-05;0.0;0.0;0.0;-0.005950316786766052;-0.018622973933815956;9.757633209228516;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.29356188462097266;0.06543424432794703;0.054880509189123385;0.0006760002318757753;-0.0003395465659121948;-4.8365664909192885e-05;-3.730090975295752e-05;0.00018662212823983282;0.00034778984263539314;0.0;0.0;0.0;-0.0007347473874688148;-0.07482142001390457;9.704113960266113;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.1654778316578466;-0.04742282557070376;0.24877737444969372;-0.00010969663956147491;0.0003350909507511611;-1.4774503674252956e-05;-2.6801239073392935e-05;4.256500687915832e-05;-0.00010594339983072132;0.0;0.0;0.0;0.18984025716781616;0.15100863575935364;9.653632164001465;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.022236129681270454;-0.1279285668613206;0.1363409051826375;-0.00018670619518457518;-0.0003520878853569021;0.00015036788622369834;0.00023094283824320883;0.00016613825573585927;0.00015852366050239652;0.0;0.0;0.0;0.05410716310143471;-0.06050180643796921;9.771720886230469;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.065501665734796;-0.1586059177494199;0.18371341763074653;3.597652619200915e-05;-0.0006184730345143489;-5.7136258634459515e-05;6.382680294336751e-05;0.00030314488685689867;-0.0001569987798575312;0.0;0.0;0.0;-0.11205148696899414;-0.022097710520029068;9.657682418823242;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.035059116796105426;0.06638506015465183;0.06411227702027639;0.000395262244809646;-0.0005483743208071448;-0.00020022389705956424;-3.0101044103503227e-05;0.00013261828280519694;-8.456547220703214e-06;0.0;0.0;0.0;0.10510149598121643;-0.026790574193000793;9.798026084899902;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.1418168018366587;0.19350016011230442;-0.022436701272301265;-7.91279342901886e-05;5.281167778480281e-05;0.00044129890410490896;0.0002924396831076592;-0.00012986869842279702;-1.421884007868357e-05;0.0;0.0;0.0;0.013660674914717674;-0.03649294003844261;9.986618041992188;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.02337969941298067;0.2065577113052754;0.14185673988553385;-0.00015587906210057605;0.00014811684065021833;-0.0003613692184042901;-6.614723679376766e-05;0.00016074482118710876;-1.2075522136001382e-05;0.0;0.0;0.0;0.05272764712572098;0.14524787664413452;9.780092239379883;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.03727844891945883;0.06514823868084371;-0.10890957166295136;-0.0003654772429061057;-0.00047071720650321345;0.0001617229555841821;-2.281761226186063e-05;-0.00020002000383101404;9.365729056298733e-05;0.0;0.0;0.0;-0.05495467036962509;0.10834456235170364;9.495685577392578;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.2095111019634372;-0.10586566833198896;0.10696573825832169;-0.0002692311455363502;-6.357400061086856e-05;-0.0005783604846427581;0.0002633236872497946;2.4363518605241552e-05;-8.854565385263413e-05;0.0;0.0;0.0;-0.17057958245277405;0.02831393852829933;9.764549255371094;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;-0.17459069383455297;-0.14571313386913495;0.03726706578536608;-0.00029592828423077487;0.00023663883138761344;-0.0003863202297320081;-6.23065498075448e-05;-0.00036221015034243464;0.00016726047033444047;0.0;0.0;0.0;0.1203029528260231;-0.2134351283311844;10.013250350952148;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8100004196167;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791;0.023787052596560273;0.033883700349183574;0.18937131607940197;-0.0004895206933843041;-0.00012634965968007442;0.00017841720081680895;-0.00013483538350556046;6.539653259096667e-05;9.443735325476155e-05;0.0;0.0;0.0;0.0927814170718193;-0.11000896245241165;9.760139465332031;80.05900770062844;46.048607369471796;57.1379766716618;91.19607453178791
