#pose_pure,x;pose_pure,y;pose_pure,z;pose_pure,yaw;pose_pure,pitch;pose_pure,roll;imu_pure,dtheta;imu_pure,dphi;imu_pure,dpsi;loch_doppler_pure,vx;loch_doppler_pure,vy;loch_doppler_pure,vz;imu_pure,ddx;imu_pure,ddy;imu_pure,ddz;Transponder;Transponder,001;Transponder,002;Transponder,003;Transponder,004;Transponder,005;Transponder,006;Transponder,007;pose_noisy,x;pose_noisy,y;pose_noisy,z;pose_noisy,yaw;pose_noisy,pitch;pose_noisy,roll;imu_noisy,dtheta;imu_noisy,dphi;imu_noisy,dpsi;loch_doppler_noisy,vx;loch_doppler_noisy,vy;loch_doppler_noisy,vz;imu_noisy,ddx;imu_noisy,ddy;imu_noisy,ddz;Transponder;Transponder,001;Transponder,002;Transponder,003;Transponder,004;Transponder,005;Transponder,006;Transponder,007
1,3748213052749634;1,5199328660964966;0,0;0,0;-0,0;1,253333330154419;0,0;0,0;0,10148735344409943;2,199995994567871;-0,003667217679321766;0,0;3,001237154006958;0,18499888479709625;9,8100004196167;202,53756238832167;204,2843331357561;115,70029804786613;176,55742964817884;145,5686368771582;350,3113881571498;131,5664182961066;343,87399041368667;1,5000384107158915;1,5799333773452668;-0,07238153314026799;9,249020449582494e-05;0,00044921537786627374;1,2530901629618134;-0,00014005361299496144;-4,567047199088847e-06;0,10149809718132019;2,199995994567871;-0,003667217679321766;0,0;3,0754621028900146;0,3529425263404846;9,838953971862793;202,53756238832167;204,2843331357561;115,70029804786613;176,55742964817884;145,5686368771582;350,3113881571498;131,5664182961066;343,87399041368667
1,4467097520828247;1,741914987564087;0,0;0,0;-0,0;1,2633333206176758;0,0;0,0;0,10148735344409943;2,4999938011169434;-0,004167674109339714;0,0;3,0014431476593018;0,21498948335647583;9,8100004196167;202,45059210136844;204,2836746386544;115,79304172443028;176,7147508791864;145,3994754294328;350,2567584514149;131,6472815656333;343,97079879415196;1,0084859851423165;1,9889409312489;-0,2796152983416973;-6,596724036696841e-05;0,0003659614112276728;1,2629592211109866;0,00015481938316952437;0,00011993826774414629;0,10158472508192062;2,4999938011169434;-0,004167674109339714;0,0;2,940873384475708;0,23744598031044006;9,800704002380371;202,45059210136844;204,2836746386544;115,79304172443028;176,7147508791864;145,3994754294328;350,2567584514149;131,6472815656333;343,97079879415196
1,5258311033248901;1,9948265552520752;0,0;0,0;-0,0;1,2733333110809326;0,0;0,0;0,10148735344409943;2,7999982833862305;-0,004663870204240084;0,0;3,001711845397949;0,24503114819526672;9,8100004196167;202,34970209374507;204,28271063487603;115,8964632761895;176,89377929494478;145,20769847234897;350,1961146138571;131,7417240970235;344,08229463216935;1,6520855955959939;1,9642082539355783;0,15067362520803126;-0,00022067908852632068;0,0002741419933562254;1,2738423396971945;-4,018801701022312e-05;-0,0001583889388712123;0,10159369558095932;2,799994468688965;-0,004669775255024433;0,0;3,061025381088257;0,05107375234365463;9,785967826843262;202,34970209374507;204,28271063487603;115,8964632761895;176,89377929494478;145,20769847234897;350,1961146138571;131,7417240970235;344,08229463216935
1,5258311033248901;1,9948265552520752;0,0;0,0;-0,0;1,2733333110809326;0,0;0,0;0,10148735344409943;2,7999982833862305;-0,004663870204240084;0,0;3,001711845397949;0,24503114819526672;9,8100004196167;202,34970209374507;204,28271063487603;115,8964632761895;176,89377929494478;145,20769847234897;350,1961146138571;131,7417240970235;344,08229463216935;1,6520855955959939;1,9642082539355783;0,15067362520803126;-0,00022067908852632068;0,0002741419933562254;1,2738423396971945;6,783493881812319e-05;-0,00013784751354251057;0,10158900171518326;2,9999892711639404;-0,005000305362045765;0,0;1,8616994619369507;0,4916861653327942;9,911481857299805;202,23702422353742;204,28146038991426;116,00761107539483;177,0900915572736;144,99825294533903;350,13130920746835;131,8479614054915;344,2060077884279
1,699535846710205;2,581299304962158;0,0;0,0;-0,0;1,2933332920074463;0,0;0,0;0,10148735344409943;3,3999955654144287;-0,005672244355082512;0,0;4,00206184387207;0,29327213764190674;9,8100004196167;202,1095604649382;204,27989932566965;116,12869386036789;177,3082828795505;144,76646292059846;350,06119561247164;131,96904936563732;344,3451262677213;1,5564128983486238;2,6533923319616113;-0,12063477539290035;0,00019266225577265663;-0,0004919997841526311;1,2934422816992748;0,00010197387746302411;-0,00011630729568423703;0,10172232985496521;3,3999955654144287;-0,005672244355082512;0,0;3,895568370819092;0,25722557306289673;9,822070121765137;202,1095604649382;204,27989932566965;116,12869386036789;177,3082828795505;144,76646292059846;350,06119561247164;131,96904936563732;344,3451262677213
1,699535846710205;2,581299304962158;0,0;0,0;-0,0;1,2933332920074463;0,0;0,0;0,10148735344409943;3,5999915599823;-0,006000196561217308;0,0;2,002227544784546;0,33671146631240845;9,8100004196167;201,96958012512758;204,27808076709428;116,25689644998333;177,54391316359;144,51728425305456;349,9875660001627;132,10307858286777;344,4970979768927;1,7164660836567869;3,0557438630983222;-0,06329439641713767;-0,00023406137670642276;-5,967070096212113e-05;1,3030487696776372;0,00010068001574836671;3,2569325412623584e-05;0,10146286338567734;3,5999915599823;-0,006000196561217308;0,0;2,1068246364593506;0,3480297029018402;9,714468955993652;201,96958012512758;204,27808076709428;116,25689644998333;177,54391316359;144,51728425305456;349,9875660001627;132,10307858286777;344,4970979768927
1,8919631242752075;3,282012462615967;0,0;0,0;-0,0;1,31333327293396;0,0;0,0;0,10148735344409943;3,9000003337860107;-0,006498744245618582;0,0;3,002488374710083;0,3550046980381012;9,8100004196167;201,813321802736;204,27598967562986;116,3949789428757;177,8027337641831;144,2449014779261;349,9090219655986;132,25392099743226;344,66593306244783;2,0467661716499044;3,437497367660747;0,22485368562082433;-0,0007332307077108951;9,744678073736133e-05;1,3127061885317106;-0,00038564414717257023;-0,00011343164806021377;0,10163756459951401;3,999985456466675;-0,006674131378531456;0,0;3,1312062740325928;0,41496339440345764;9,760438919067383;201,813321802736;204,27598967562986;116,3949789428757;177,8027337641831;144,2449014779261;349,9090219655986;132,25392099743226;344,66593306244783
1,8919631242752075;3,282012462615967;0,0;0,0;-0,0;1,31333327293396;0,0;0,0;0,10148735344409943;3,9000003337860107;-0,006498744245618582;0,0;3,002488374710083;0,3550046980381012;9,8100004196167;201,813321802736;204,27598967562986;116,3949789428757;177,8027337641831;144,2449014779261;349,9090219655986;132,25392099743226;344,66593306244783;2,0467661716499044;3,437497367660747;0,22485368562082433;-0,0007332307077108951;9,744678073736133e-05;1,3127061885317106;-0,00042916397796943784;0,00019211471953894943;0,10148181766271591;3,999985694885254;-0,006671241484582424;0,0;1,0410504341125488;0,3849943280220032;9,787086486816406;201,64594789305605;204,2737431003609;116,53784917384415;178,0757401383685;143,9590450243004;349,8286507946745;132,41685362193547;344,8460148139831
1,992201328277588;3,6692473888397217;0,0;0,0;-0,0;1,3233333826065063;0,0;0,0;0,10148735344409943;3,999985694885254;-0,006671241484582424;0,0;1,0024526119232178;0,38826531171798706;9,8100004196167;201,64594789305605;204,2737431003609;116,53784917384415;178,0757401383685;143,9590450243004;349,8286507946745;132,41685362193547;344,8460148139831;2,2396275172236466;4,343975115137342;0,10260344839840373;-1,8885255230015802e-05;0,0003075125995666903;1,3332895050821567;0,0002229351521236822;9,65250455919886e-06;0,10134627670049667;4,000000476837158;-0,006664280313998461;0,0;-0,017506664618849754;0,44455116987228394;9,774794578552246;201,47568771050067;204,2714661429648;116,67824289366142;178,34929297865872;143,6741000732359;349,75061799847515;132,58394983452143;345,02845658535466
2,1810362339019775;4,446627616882324;0,0;0,0;-0,0;1,34333336353302;0,0;0,0;0,10148735344409943;3,999990463256836;-0,006665247492492199;0,0;0,00256500206887722;0,3999803960323334;9,8100004196167;201,3025509792266;204,26915903012332;116,8161550171555;178,6233624822613;143,3901006377585;349,67493294825687;132,75517723591173;345,21323640538293;2,0253513532389946;4,714535476013969;-0,09890032565576903;-0,00010530789406954836;0,0007857215826959266;1,3431863129121628;-0,00018621195340529084;-9,53939525061287e-05;0,10150116682052612;3,999990463256836;-0,006665247492492199;0,0;0,05485045909881592;0,5610159039497375;9,846921920776367;201,3025509792266;204,26915903012332;116,8161550171555;178,6233624822613;143,3901006377585;349,67493294825687;132,75517723591173;345,21323640538293
