#pose_pure,x;pose_pure,y;pose_pure,z;pose_pure,yaw;pose_pure,pitch;pose_pure,roll;imu_pure,dtheta;imu_pure,dphi;imu_pure,dpsi;loch_doppler_pure,vx;loch_doppler_pure,vy;loch_doppler_pure,vz;imu_pure,ddx;imu_pure,ddy;imu_pure,ddz;Transponder,002;Transponder,005;pose_noisy,x;pose_noisy,y;pose_noisy,z;pose_noisy,yaw;pose_noisy,pitch;pose_noisy,roll;imu_noisy,dtheta;imu_noisy,dphi;imu_noisy,dpsi;loch_doppler_noisy,vx;loch_doppler_noisy,vy;loch_doppler_noisy,vz;imu_noisy,ddx;imu_noisy,ddy;imu_noisy,ddz;Transponder,002;Transponder,005
2,984568357;9,175972939;0;0;0;1,463333368;0;0;0,101487353;3,999982595;-0,006677505;0;0,002904418;0,39987129;9,81000042;118,275817;348,9528667;3,095413505;9,342161257;0,245261498;0,000789932;-0,000228925;1,463664822;-0,000185964;0,000192351;0,101831593;4,000004768;-0,006665118;0;-0,123578638;0,356297106;9,776082039;118,275817;348,9528667
3,025813103;9,573839188;0;0;0;1,473333359;0;0;0,101487353;4,000000477;-0,006661901;0;0,002846897;0,400144279;9,81000042;118,3810495;348,9084276;3,14029642;9,267872495;-0,126937128;-0,0004311;0,00014383;1,473742358;-7,57E-06;0,000255374;0,101697385;4,000020027;-0,00666934;0;-0,050192591;0,498897731;9,927675247;118,3810495;348,9084276
3,06307745;9,972098351;0;0;0;1,483333349;0;0;0,092644848;4,000017166;-0,006657811;0;0,002833018;0,400030941;9,81000042;118,4837394;348,8664378;2,934637366;10,12047902;0,11757591;0,000320917;-0,000653857;1,4837658;-1,92E-05;0,000145471;0,092675351;3,999997854;-0,006666781;0;0,107710116;0,293796152;9,815394402;118,4837394;348,8664378
3,096357346;10,37070942;0;0;0;1,49333334;0;0;0,101487353;3,999975443;-0,006665622;0;0,002247069;0,399913609;9,81000042;118,5838829;348,8269024;3,244979524;10,42127203;0,019226019;5,96E-05;-0,000649275;1,492780288;-6,29E-05;-0,00028875;0,101656191;3,99997282;-0,00665531;0;0,070148468;0,394057781;9,77299881;118,5838829;348,8269024
3,125649452;10,76963425;0;0;0;1,50333333;0;0;0,101487353;3,999988079;-0,006657586;0;0,002791679;0,400067896;9,81000042;118,6814766;348,7898262;3,089691507;10,67604471;0,088945722;0,000330494;-3,39E-05;1,503618184;-0,000140435;-4,72E-05;0,101515591;4,000005722;-0,006670012;0;0,044754285;0,243297473;9,728382111;118,6814766;348,7898262
3,150951147;11,16883183;0;0;0;1,513333321;0;0;0,101487353;4,000000954;-0,006677486;0;0,002793339;0,39978981;9,81000042;118,7765168;348,7552136;3,12805259;10,79423367;0,194838199;0,000117135;-0,000279051;1,512930098;-0,000150542;-0,000189514;0,101553217;3,999955177;-0,006669187;0;-0,114211276;0,486321896;9,895885468;118,7765168;348,7552136
3,172259331;11,5682621;0;0;0;1,523333311;0;0;0,101487353;4,000010014;-0,006664139;0;0,002762955;0,400123566;9,81000042;118,8690004;348,723069;3,175429092;11,28092457;-0,290690473;-0,000263815;-0,000141091;1,524297663;0,000415044;-7,00E-05;0,101429746;3,999974966;-0,006672808;0;-0,127598837;0,627982318;9,793268204;118,8690004;348,723069
3,189572334;11,96788502;0;0;0;1,533333302;0;0;0,101487353;3,999962091;-0,006658501;0;0,002184202;0,400047421;9,81000042;118,958924;348,6933961;2,871702663;12,15937319;0,023629545;0,000141488;-0,000326308;1,533772854;-6,89E-05;-6,09E-05;0,101309739;3,999993324;-0,006667235;0;0,009925629;0,468911827;9,899148941;118,958924;348,6933961
3,202888489;12,36766243;0;0;0;1,543333292;0;0;0,092644848;4,000028133;-0,006664428;0;0,003324558;0,399926931;9,81000042;119,0462843;348,6661985;3,077138741;12,36661045;-0,023728375;-0,000475003;-0,000173772;1,543499756;-0,000117473;4,22E-06;0,092454471;3,999953747;-0,006664211;0;0,213828191;0,213175431;9,751499176;119,0462843;348,6661985
3,212206125;12,76755238;0;0;0;1,553333282;0;0;0,101487353;4,000035763;-0,006670022;0;0,002744156;0,399936885;9,81000042;119,1310785;348,6414797;3,387263462;12,89131952;0,127148293;-0,000350003;0,000132337;1,552584524;-0,000305732;0,000107519;0,101123862;3,999974251;-0,006655647;0;-0,048623964;0,435310245;9,795777321;119,1310785;348,6414797
3,217524529;13,1675148;0;0;0;1,563333392;0;0;0,101487346;3,999985456;-0,006669552;0;0,002164745;0,399998277;9,81000042;119,2133033;348,6192425;3,641300795;13,21159381;-0,235445489;0,000155387;0,00042524;1,563372091;-8,25E-05;-2,96E-05;0,101366043;4,000000477;-0,006655746;0;-0,089135736;0,39128089;9,712784767;119,2133033;348,6192425
3,218842983;13,56751156;0;0;0;1,573333383;0;0;0,101487353;3,999991894;-0,006671873;0;0,002731336;0,399965316;9,81000042;119,292956;348,5994896;3,330098174;13,90806357;0,317339604;-0,00038766;0,000433885;1,573124987;-0,000151672;0,000171333;0,101848908;3,999946117;-0,00667215;0;-0,1438611;0,507579744;9,794638634;119,292956;348,5994896
3,216161489;13,96750069;0;0;0;1,583333373;0;0;0,101487346;3,999997854;-0,006659665;0;0,002727462;0,400111258;9,81000042;119,3700338;348,5822236;3,283412193;14,33787356;0,273574874;0,000304289;-0,000170509;1,582994261;-7,24E-05;-0,000283493;0,10166429;3,999961376;-0,006673483;0;0,19794482;0,381367654;9,767701149;119,3700338;348,5822236
3,209480524;14,36744308;0;0;0;1,593333364;0;0;0,101487353;4,000002861;-0,006671822;0;0,00271751;0,39986822;9,81000042;119,4445338;348,5674463;3,335337503;14,31532811;-0,040430774;-0,000669216;-0,0001419;1,593429701;-6,48E-05;4,52E-05;0,101781838;4,000017643;-0,006669797;0;0,167340666;0,61352241;9,762576103;119,4445338;348,5674463
3,198800325;14,7672987;0;0;0;1,603333354;0;0;0,101487353;4,000007629;-0,006675712;0;0,002712678;0,399951369;9,81000042;119,5164536;348,5551598;3,019047595;14,91228259;-0,028101516;0,00069948;-0,000762442;1,603579015;3,24E-05;-7,02E-06;0,10145884;3,999983788;-0,00666881;0;-0,194227263;0,361288786;9,822716713;119,5164536;348,5551598
3,184122086;15,16702747;0;0;0;1,613333344;0;0;0,101487353;3,9999547;-0,006664902;0;0,002138491;0,40009886;9,81000042;119,5857905;348,5453654;3,342448479;15,10775116;0,11063672;0,000450813;0,000118134;1,613291292;0,000230123;-7,10E-06;0,101379924;4,000007153;-0,006656066;0;0,085397154;0,302646428;9,839448929;119,5857905;348,5453654
3,165447474;15,56659031;0;0;0;1,623333335;0;0;0,101487353;4,000015736;-0,006656957;0;0,003274722;0,400064945;9,81000042;119,6525421;348,5380643;3,019975049;15,63956116;-0,064188776;-5,12E-05;0,000588364;1,623564539;3,32E-05;0,000115678;0,101357222;3,999995232;-0,006657455;0;0,119115852;0,305513203;9,859531403;119,6525421;348,5380643
3,142778397;15,96594524;0;0;0;1,633333325;0;0;0,101487353;3,999959946;-0,006665541;0;0,002108545;0,399905741;9,81000042;119,7167061;348,5332574;3,251344906;15,85247874;-0,235491718;2,60E-06;-1,94E-05;1,632168477;5,80E-05;5,29E-05;0,101393469;3,999934673;-0,006667293;0;0,060644515;0,465256035;9,894388199;119,7167061;348,5332574
3,116116762;16,36505508;0;0;0;1,643333316;0;0;0,101487353;4,000017643;-0,006671224;0;0,003243554;0,399929166;9,81000042;119,7782803;348,5309454;2,96560391;16,65807675;0,21349579;-0,000412268;-0,000710914;1,643306411;-9,84E-05;1,26E-05;0,10137026;4,000068665;-0,006669675;0;0,14190571;0,281544536;9,696554184;119,7782803;348,5309454
3,085465431;16,76387596;0;0;0;1,653333306;0;0;0,092644848;3,999960661;-0,006654512;0;0,002098526;0,400158882;9,81000042;119,8372624;348,5311284;3,092888731;16,77567473;0,060523036;-7,00E-05;5,40E-05;1,653675858;0,000440589;-0,000147309;0,092751674;3,999908209;-0,006667598;0;0,064983696;0,561090708;9,716531754;119,8372624;348,5311284
3,050827503;17,16237259;0;0;0;1,663333297;0;0;0,101487353;3,999958277;-0,006652337;0;0,00264175;0,400007814;9,81000042;119,8936504;348,5338065;3,285277457;17,20680828;-0,030884215;-0,000216655;-0,000259699;1,663525218;-3,96E-05;0,000227252;0,101526879;3,999930143;-0,006665022;0;-0,039058845;0,423892945;9,919784546;119,8936504;348,5338065
3,012206554;17,5605011;0;0;0;1,673333287;0;0;0,101487353;3,999894857;-0,006664846;0;0,002029466;0,39986074;9,81000042;119,9474423;348,5389794;2,980661918;17,68974092;0,051142086;0,000286979;-0,000100699;1,673460172;-0,000102451;0,000319298;0,101628125;4,000001431;-0,006663922;0;0,008282088;0,557111263;9,763471603;119,9474423;348,5389794
2,969606161;17,95822525;0;0;0;1,683333278;0;0;0,101487353;4,000001907;-0,006669258;0;0,0037375;0,399935365;9,81000042;119,9986363;348,5466463;2,935095955;17,71782966;-0,196192136;-0,000275502;7,25E-05;1,683670394;0,000293655;0,000151711;0,101722151;4,000091076;-0,0066672;0;0,015847504;0,491746634;9,608031273;119,9986363;348,5466463
2,923030853;18,35550308;0;0;0;1,693333387;0;0;0,101487353;4,000047684;-0,006681317;0;0,003123344;0,399869621;9,81000042;120,0472305;348,5568065;3,064850927;18,25075791;0,116565572;-0,000229019;-0,00071906;1,693664391;-0,000253432;0,000118777;0,101186447;4,000076294;-0,006671872;0;-0,029844549;0,323886484;9,838391304;120,0472305;348,5568065
2,872484922;18,75229454;0;0;0;1,703333378;0;0;0,101487353;3,999921799;-0,006651726;0;0,001412109;0,400290638;9,81000042;120,0932233;348,5694585;2,716693711;19,1652771;-0,338319447;-0,000563937;-1,34E-05;1,703095793;-0,000186756;0,000146;0,101304933;3,999993801;-0,006675704;0;0,044067759;0,395506024;9,979061127;120,0932233;348,5694585
2,817973852;19,14856148;0;0;0;1,713333368;0;0;0,101487353;3,999960184;-0,006662551;0;0,003047702;0,399873912;9,81000042;120,136613;348,584601;2,866101137;19,40530198;0,117732739;2,47E-05;8,42E-05;1,713710407;-0,000126575;-4,53E-05;0,101542488;4,000023365;-0,006666144;0;-0,141097069;0,326920629;9,745910645;120,136613;348,584601
2,759502888;19,54426384;0;0;0;1,723333359;0;0;0,101487353;4,000052452;-0,006669057;0;0,003587659;0,39992097;9,81000042;120,1773981;348,6022321;2,546551745;19,38074049;-0,05460965;-0,000476726;-4,93E-05;1,723511933;-0,000207305;1,90E-05;0,101707749;4,000016689;-0,006673662;0;0,056163825;0,33315751;9,914951324;120,1773981;348,6022321
2,69707799;19,93935966;0;0;0;1,733333349;0;0;0,101487353;3,999968052;-0,006660057;0;0,001824242;0,400085211;9,81000042;120,2155772;348,6223496;2,497568364;20,06225721;0,02653294;-0,000316841;0,000183178;1,733749983;-0,000199904;-0,000181894;0,101351;3,99990201;-0,00665576;0;0,110822931;0,465168029;9,789355278;120,2155772;348,6223496
2,630705118;20,33381462;0;0;0;1,74333334;0;0;0,101487353;4,000048637;-0,006671116;0;0,003471868;0,399876207;9,81000042;120,251149;348,6449511;2,61392459;20,33483254;-0,01306419;-0,000159131;0,000159523;1,743248581;-0,000168158;0,000251035;0,101434186;4,000045776;-0,006688643;0;-0,00720546;0,44334808;9,896697044;120,251149;348,6449511
2,560391188;20,72758293;0;0;0;1,75333333;0;0;0,101487353;3,99995327;-0,00665492;0;0,001713568;0,400156826;9,81000042;120,2841121;348,6700338;2,656104178;21,20842004;-0,193451782;-0,000276628;-0,000342117;1,75257493;0,000124037;-0,000141907;0,10193491;4,000049114;-0,006682492;0;0,073543511;0,316110522;9,693222046;120,2841121;348,6700338
2,486143112;21,12063026;0;0;0;1,763333321;0;0;0,092644848;4,000020027;-0,006667892;0;0,003331597;0,399855644;9,81000042;120,3144656;348,6975947;2,298642105;21,37713288;0,078047723;0,000221216;-0,000333626;1,76368929;-2,82E-05;4,28E-05;0,092585132;3,999973059;-0,006659262;0;0,061717134;0,423693478;9,828832626;120,3144656;348,6975947
2,407968521;21,51291466;0;0;0;1,773333311;0;0;0,101487353;3,999908447;-0,006655836;0;0,001552189;0,400112569;9,81000042;120,3422082;348,7276305;2,594523717;21,64967009;0,219614608;0,000133699;0,000682779;1,773486848;-0,000264872;0,000276871;0,101415813;3,999943972;-0,006652429;0;0,016700188;0,475726396;9,688557625;120,3422082;348,7276305
2,325874805;21,90439796;0;0;0;1,783333302;0;0;0,101487353;3,999961376;-0,00665387;0;0,003195144;0,400000513;9,81000042;120,3673391;348,7601375;2,304386376;21,96138483;0,02803391;-0,000107273;-0,000260425;1,783465358;5,66E-05;-7,87E-05;0,101564139;3,999913692;-0,006644696;0;-0,14759022;0,598694623;9,894587517;120,3673391;348,7601375
2,239870548;22,29504204;0;0;0;1,793333292;0;0;0,101487353;4,00005722;-0,006679523;0;0,00362535;0,399729639;9,81000042;120,3898574;348,7951118;2,325092772;22,43143321;0,310896167;0,00072235;0,000351479;1,793636011;-0,000244973;2,74E-05;0,101523414;3,999913692;-0,006647928;0;-0,040996578;0,421124756;9,928567886;120,3898574;348,7951118
2,149964333;22,68480492;0;0;0;1,803333282;0;0;0,101487353;3,999976158;-0,006663416;0;0,001856573;0,400156796;9,81000042;120,4097622;348,8325491;2,189025747;22,695854;-0,157821458;0,000493043;-0,000156759;1,803000387;-1,39E-05;0,00032104;0,101396121;4,00001955;-0,006667557;0;0,005073698;0,395782411;9,910194397;120,4097622;348,8325491
2,056164742;23,07365036;0;0;0;1,813333273;0;0;0,101487353;4,000052452;-0,006678705;0;0,003430014;0,399834752;9,81000042;120,4270529;348,8724449;2,188398573;23,16362167;0,115674731;8,31E-05;0,000246899;1,813367802;-0,000190293;0,000200874;0,101430371;4,000051498;-0,006675427;0;0,051146653;0,511960685;9,887571335;120,4270529;348,8724449
1,958481669;23,46153831;0;0;0;1,823333383;0;0;0,101487353;4,000060558;-0,006682768;0;0,002745483;0,399954617;9,81000042;120,4417289;348,9147944;2,06761862;23,26139176;-0,128691941;0,000469867;0,00036953;1,823384098;-0,000123913;6,32E-06;0,101480454;4,000039101;-0,006677026;0;0,185592368;0,492398262;9,745326996;120,4417289;348,9147944
1,856924653;23,84842873;0;0;0;1,833333373;0;0;0,101487353;4;-0,006669611;0;0,002064006;0,40012762;9,81000042;120,4537897;348,9595924;1,918116257;24,10932111;-0,021722353;-0,000881405;-0,000380555;1,832816177;-9,27E-05;0,000257108;0,101276025;4,000027657;-0,006671661;0;-0,011594309;0,420254439;9,732226372;120,4537897;348,9595924
1,751503825;24,23428535;0;0;0;1,843333364;0;0;0,101487353;3,999982119;-0,006663885;0;0,00248923;0,400047272;9,81000042;120,4632348;349,0068335;1,721438519;24,12790438;0,032348565;-0,000215022;-0,000299965;1,843301734;-2,67E-05;-0,000132019;0,101490818;4,000003338;-0,006665177;0;-0,043842576;0,418352723;9,854478836;120,4632348;349,0068335
1,642229795;24,61906815;0;0;0;1,853333354;0;0;0,101487353;4,000004768;-0,006669788;0;0,002893284;0,399929166;9,81000042;120,4700639;349,0565121;1,61279752;25,00368529;0,046500181;-1,31E-05;-2,35E-05;1,853805824;0,000152577;-3,14E-05;0,101550512;3,999990463;-0,006663202;0;0,011442715;0,447599113;9,814548492;120,4700639;349,0565121
1,529113531;25,00273895;0;0;0;1,863333344;0;0;0,101487353;3,999956131;-0,006658379;0;0,002179183;0,400104582;9,81000042;120,4742768;349,108622;1,529078535;25,00664466;-0,020250175;-9,70E-05;-0,000314154;1,862864834;-0,000102568;-0,000229316;0,101162806;4,000020504;-0,006670998;0;-0,026920693;0,293921441;9,855314255;120,4742768;349,108622
1,412166119;25,38525963;0;0;0;1,873333335;0;0;0,092644848;3,999947786;-0,006650788;0;0,002583079;0,400061548;9,81000042;120,4758733;349,163157;1,385646989;25,54820001;-0,184134798;-0,000270384;0,000171398;1,873268993;0,000214106;-0,000423803;0,09257666;3,999969482;-0,006661256;0;0,026889121;0,471644789;9,94578743;120,4758733;349,163157
1,291399479;25,76659203;0;0;0;1,883333325;0;0;0,101487353;3,999975681;-0,006657838;0;0,002942728;0,399914265;9,81000042;120,4748534;349,2201106;1,276922618;25,79876168;-0,04724041;-0,000490844;0,00036145;1,883623677;-0,000297002;-0,000108555;0,101054572;3,999978065;-0,006656503;0;0,078606158;0,356831819;9,761084557;120,4748534;349,2201106
1,166825652;26,146698;0;0;0;1,893333316;0;0;0,101487353;4,000039101;-0,006676607;0;0,003300058;0,399799883;9,81000042;120,4712172;349,2794757;1,308831863;25,95694728;0,018770121;-0,000160684;-3,13E-05;1,892913504;0,000213768;1,31E-05;0,101560429;3,999922991;-0,006637618;0;-0,041980516;0,306624234;9,874855042;120,4712172;349,2794757
1,038457036;26,52553749;0;0;0;1,903333306;0;0;0,101487353;3,999919176;-0,006636209;0;0,001468956;0,400397897;9,81000042;120,4649646;349,3412454;1,041221684;26,56595732;0,20713125;0,000376506;2,05E-06;1,903777751;-0,000145386;8,32E-05;0,101214923;4,000029564;-0,006678387;0;-0,133567467;0,381969601;9,730706215;120,4649646;349,3412454
0,906306565;26,90307617;0;0;0;1,913333297;0;0;0,101487353;4,00004673;-0,006687651;0;0,003938433;0,399467498;9,81000042;120,456096;349,4054121;0,98222875;26,65855391;0,079005885;0,000116657;-8,88E-05;1,91344571;-9,61E-06;6,40E-05;0,101560317;4,000030041;-0,006677973;0;0,016296202;0,452012509;9,561617851;120,456096;349,4054121
0,770387292;27,27927399;0;0;0;1,923333287;0;0;0,101487353;3,999992847;-0,006666202;0;0,002130512;0,400209159;9,81000042;120,4446117;349,471968;0,636139498;27,21632644;0,010170266;-0,000385787;0,000260841;1,923446887;-4,60E-06;-3,43E-05;0,101365924;3,999974012;-0,006657782;0;-0,006567914;0,321925133;9,883552551;120,4446117;349,471968
0,630712986;27,65409279;0;0;0;1,933333397;0;0;0,101487353;3,999969006;-0,006656998;0;0,002427716;0,400081307;9,81000042;120,4305121;349,5409052;0,736060445;27,56242498;0,09772541;-1,35E-05;-0,000135423;1,933549659;-1,15E-05;4,77E-05;0,101491623;3,999968529;-0,006658353;0;-0,288488567;0,241800576;9,667998314;120,4305121;349,5409052
0,487297446;28,02749825;0;0;0;1,943333387;0;0;0,101487353;4,000080585;-0,006700248;0;0,003782343;0,399554372;9,81000042;120,4137976;349,6122154;0,464808397;27,98197693;0,069922848;0,000679529;-8,02E-05;1,943225636;0,000231062;2,92E-05;0,101788282;4,000053406;-0,006690285;0;-0,12941508;0,266685128;9,707619667;120,4137976;349,6122154
0,340155125;28,39944839;0;0;0;1,953333378;0;0;0,101487353;4,000006676;-0,006671174;0;0,001928527;0,400288761;9,81000042;120,3944688;349,6858899;0,269258489;28,61218712;-0,182390186;-4,96E-05;-0,000582724;1,953038017;9,57E-05;-8,58E-06;0,101732969;3,999938965;-0,006645438;0;-0,027888829;0,483898073;9,758196831;120,3944688;349,6858899
0,189300731;28,76991081;0;0;0;1,963333368;0;0;0,101487353;4,000064373;-0,006695633;0;0,003245585;0,39974606;9,81000042;120,3725265;349,76192;0,115307957;28,90416165;-0,395707185;0,00079367;-0,000217855;1,963274122;-3,78E-05;-0,000200209;0,101094387;3,999957085;-0,00665165;0;-0,070489116;0,406644881;9,763674736;120,3725265;349,76192
0,03474931;29,13884544;0;0;0;1,973333359;0;0;0,101487353;4,000041008;-0,006686536;0;0,002435176;0,400087386;9,81000042;120,3479713;349,8402965;0,151546525;29,30372985;0,107039129;0,000275304;-2,06E-05;1,973507716;8,99E-05;-6,23E-05;0,101617128;3,999998569;-0,006668543;0;-0,054515187;0,368607074;9,730614662;120,3479713;349,8402965
