#pose_pure,x;pose_pure,y;pose_pure,z;pose_pure,yaw;pose_pure,pitch;pose_pure,roll;imu_pure,dtheta;imu_pure,dphi;imu_pure,dpsi;loch_doppler_pure,vx;loch_doppler_pure,vy;loch_doppler_pure,vz;imu_pure,ddx;imu_pure,ddy;imu_pure,ddz;Transponder;Transponder,003;Transponder,005;Transponder,006;pose_noisy,x;pose_noisy,y;pose_noisy,z;pose_noisy,yaw;pose_noisy,pitch;pose_noisy,roll;imu_noisy,dtheta;imu_noisy,dphi;imu_noisy,dpsi;loch_doppler_noisy,vx;loch_doppler_noisy,vy;loch_doppler_noisy,vz;imu_noisy,ddx;imu_noisy,ddy;imu_noisy,ddz;Transponder;Transponder,003;Transponder,005;Transponder,006
2,269613981;4,836695194;0;0;0;1,353333354;0;0;0,101487353;3,999998569;-0,006667115;0;0,0027477;0,399970382;9,81000042;201,1265476;178,8979189;349,6016047;132,9305028;2,087860727;4,817270472;0,094050212;-0,000434138;0,000382025;1,353150522;0,000147842;-0,000211607;0,101680025;4,000013351;-0,006663469;0;0,045677636;0,451467961;9,919251442;201,1265476;178,8979189;349,6016047;132,9305028
2,269613981;4,836695194;0;0;0;1,353333354;0;0;0,101487353;3,999998569;-0,006667115;0;0,0027477;0,399970382;9,81000042;201,1265476;178,8979189;349,6016047;132,9305028;2,087860727;4,817270472;0,094050212;-0,000434138;0,000382025;1,353150522;0,000147842;-0,000211607;0,101680025;3,999996901;-0,006672324;0;0,045677636;0,451467961;9,919251442;200,9476877;179,1729327;349,5306422;133,1098928
2,435045958;5,619390011;0;0;0;1,373333335;0;0;0,101487353;3,999985695;-0,006676583;0;0,002554054;0,399947107;9,81000042;200,7659815;179,4483742;349,4620538;133,2933129;2,363020415;5,597573817;0,269979258;0,000352829;-0,000437636;1,373010185;0,000167497;-3,98E-05;0,101500936;3,999985695;-0,006676583;0;-0,047338847;0,364079237;9,849081039;200,7659815;179,4483742;349,4620538;133,2933129
2,511883497;6,011939049;0;0;0;1,383333325;0;0;0,101487353;3,999992847;-0,006670272;0;0,002739206;0,400051713;9,81000042;200,5814395;179,7242141;349,395848;133,4807282;2,509134695;6,217162707;0,043378758;-0,000337244;0,000259649;1,383175493;-0,000148482;-9,79E-05;0,101340495;3,999992847;-0,006670272;0;-0,194300264;0,415650904;9,702985764;200,5814395;179,7242141;349,395848;133,4807282
2,584791899;6,405236721;0;0;0;1,393333316;0;0;0,101487353;3,999993086;-0,00666908;0;0,002670726;0,400001168;9,81000042;200,3940723;180,0004229;349,3320325;133,6721032;2,745979795;6,466836868;-0,068006076;-0,000291613;5,10E-07;1,393557888;-0,000225326;1,51E-05;0,101449661;3,999993086;-0,00666908;0;0,065188393;0,402238369;9,73645401;200,3940723;180,0004229;349,3320325;133,6721032
2,653763771;6,799243927;0;0;0;1,403333306;0;0;0,101487353;3,999986649;-0,0066688;0;0,002601915;0,399992108;9,81000042;200,2038908;180,2769715;349,2706152;133,8674019;2,528802039;6,878351336;0,254452691;-0,000373615;-0,0004074;1,403252174;-0,000184938;0,000256327;0,101387955;3,999986649;-0,0066688;0;-0,046580702;0,485313535;9,683018684;200,2038908;180,2769715;349,2706152;133,8674019
2,718791962;7,193921089;0;0;0;1,413333297;0;0;0,101487353;4,000001431;-0,00666074;0;0,002816166;0,400069237;9,81000042;200,0109059;180,5538306;349,2116034;134,0665876;2,768312017;7,185809078;0,004839246;-4,97E-05;0,000478942;1,413708697;0,000220408;-2,14E-05;0,101419173;4,000001431;-0,00666074;0;-0,218421638;0,388373315;9,773468971;200,0109059;180,5538306;349,2116034;134,0665876
2,77987051;7,58922863;0;0;0;1,423333287;0;0;0,101487353;3,999985933;-0,006678252;0;0,002508638;0,399815023;9,81000042;199,815129;180,8309713;349,1550042;134,2696231;2,595775877;7,749792358;0,266241324;-0,000492147;-0,00011638;1,423408844;0,000248017;-8,32E-05;0,101478353;3,999985933;-0,006678252;0;-0,084004074;0,429192603;9,648841858;199,815129;180,8309713;349,1550042;134,2696231
2,836992741;7,985127449;0;0;0;1,433333397;0;0;0,101487353;4,00001812;-0,006662137;0;0,002988139;0,400149763;9,81000042;199,6165713;181,1083645;349,1008246;134,4764707;2,704412276;8,060982822;0,219478561;0,000223402;-4,63E-05;1,43311288;-1,46E-05;0,000131537;0,101461202;3,999958754;-0,006678678;0;0,123364232;0,45089063;9,835474014;199,6165713;181,1083645;349,1008246;134,4764707
2,890153408;8,381577492;0;0;0;1,443333387;0;0;0,101487353;3,999990702;-0,006666956;0;0,002394365;0,39994362;9,81000042;199,4152445;181,3859815;349,049071;134,6870923;2,950864517;8,293623026;0,006696921;-0,000185356;8,14E-06;1,443254753;-0,000219753;3,65E-05;0,101619467;3,999996424;-0,006669168;0;-0,11875461;0,440954894;9,7445755;199,4152445;181,3859815;349,049071;134,6870923
2,93934679;8,778538704;0;0;0;1,453333378;0;0;0,101487353;3,999958992;-0,006666041;0;0,002348763;0,399998188;9,81000042;199,2111603;181,6637935;348,9997497;134,9014491;2,737570972;8,892271654;-0,128686749;0,000963484;-0,000446369;1,453146231;6,08E-05;0,000338776;0,101268731;4,000031471;-0,006668757;0;0,069162712;0,41800949;9,700857162;199,2111603;181,6637935;348,9997497;134,9014491
2,984568357;9,175972939;0;0;0;1,463333368;0;0;0,101487353;3,999982595;-0,006677505;0;0,002904418;0,39987129;9,81000042;199,0043306;181,9417719;348,9528667;135,1195019;3,095413505;9,342161257;0,245261498;0,000789932;-0,000228925;1,463664822;-0,000185964;0,000192351;0,101831593;4,000004768;-0,006665118;0;-0,123578638;0,356297106;9,776082039;199,0043306;181,9417719;348,9528667;135,1195019
3,025813103;9,573839188;0;0;0;1,473333359;0;0;0,101487353;4,000000477;-0,006661901;0;0,002846897;0,400144279;9,81000042;198,7947677;182,2198882;348,9084276;135,3412113;3,14029642;9,267872495;-0,126937128;-0,0004311;0,00014383;1,473742358;-7,57E-06;0,000255374;0,101697385;4,000020027;-0,00666934;0;-0,050192591;0,498897731;9,927675247;198,7947677;182,2198882;348,9084276;135,3412113
3,06307745;9,972098351;0;0;0;1,483333349;0;0;0,092644848;4,000017166;-0,006657811;0;0,002833018;0,400030941;9,81000042;198,5824839;182,4981141;348,8664378;135,566537;2,934637366;10,12047902;0,11757591;0,000320917;-0,000653857;1,4837658;-1,92E-05;0,000145471;0,092675351;3,999997854;-0,006666781;0;0,107710116;0,293796152;9,815394402;198,5824839;182,4981141;348,8664378;135,566537
