0.661666691;0;0
0.671666682;0;0
0.681666672;0;0
0.691666663;0;0
0.701666653;0;0
0.711666644;0;0
0.721666694;0;0
0.731666684;0;0
0.741666675;0;0
0.751666665;0;0
0.761666656;0;0
0.771666646;0;0
0.781666696;0;0
0.791666687;0;0
0.801666677;0;0
0.811666667;0;0
0.821666658;0;0
0.831666648;0;0
0.841666639;0;0
0.851666689;0;0
0.861666679;0;0
0.87166667;0;0
0.88166666;0;0
0.891666651;0;0
0.901666641;0;0
0.911666691;0;0
0.921666682;0;0
0.931666672;0;0
0.941666663;0;0
0.951666653;0;0
0.961666644;0;0
0.971666694;0;0
0.981666684;0;0
0.991666675;0;0
1.001666665;0;0
1.011666656;0;0
1.021666646;0;0
1.031666636;0;0
1.041666627;0;0
1.051666617;0;0
1.061666608;0;0
1.071666718;0;0
1.081666708;0;0
1.091666698;0;0
1.101666689;0;0
1.111666679;0;0
1.12166667;0;0
1.13166666;0;0
1.141666651;0;0
1.151666641;0;0
1.161666632;0;0
1.173333287;0;0
1.193333387;0;0
1.213333368;0;0
1.233333349;0;0
1.25333333;0;0
1.274999976;0;0
1.323333383;0;0
1.396666646;0;0
1.49000001;0;0
1.610000014;0;0
1.730000019;0;0
1.850000024;0;0
1.970000029;0;0
2.089999914;0;0
2.210000038;0;0
2.329999924;0;0
2.451666594;0;0
2.711666584;0;0
2.845000029;0;0
2.984999895;0;0
2.984999895;0;0
3.125;0;0
3.275000095;0;0
3.424999952;0;0
3.575000048;0;0
3.730000019;0;0
3.890000105;0;0
4.210000038;0;0
4.369999886;0;0
4.53000021;0;0
4.690000057;0;0
4.860000134;0;0
5.03000021;0;0
5.199999809;0;0
5.369999886;0;0
5.539999962;0;0
5.710000038;0;0
5.883333206;0;0
6.063333511;0;0
6.24333334;0;0
6.423333168;0;0
6.423333168;0;0
6.603333473;0;0
6.973333359;0;0
7.163333416;0;0
7.353333473;0;0
7.553333282;0;0
7.75666666;0;0
7.966666698;0;0
8.17666626;0;0
8.17666626;0;0
8.386666298;0;0
8.806666374;0;0
9.016666412;0;0
9.226666451;0;0
9.436666489;0;0
9.646666527;0;0
9.854999542;0;0
10.05500031;0;0
10.25500011;0;0
10.45499992;0;0
10.65499973;0;0
10.85499954;0;0
11.05500031;0;0
11.25500011;0;0
11.45499992;0;0
11.65499973;0;0
11.85499954;0;0
12.05500031;0;0
12.25500011;0;0
12.45499992;0;0
12.65499973;0;0
12.85499954;0;0
13.05500031;0;0
13.25500011;0;0
13.45499992;0;0
13.65499973;0;0
13.85499954;0;0
14.05500031;0;0
14.25500011;0;0
14.45499992;0;0
14.65499973;0;0
14.85499954;0;0
15.05500031;0;0
15.25500011;0;0
15.45499992;0;0
15.65499973;0;0
15.85499954;0;0
16.05500031;0;0
16.25499916;0;0
16.45499992;0;0
16.65500069;0;0
16.85499954;0;0
17.05500031;0;-0.01
17.25499916;0;-0.02
17.45499992;0;-0.029999999
17.65500069;0;-0.039999999
17.85499954;0;-0.050000001
18.05500031;0;-0.059999999
18.25499916;0;-0.07
18.45499992;0;-0.079999998
18.65500069;0;-0.090000004
18.85499954;0;-0.100000001
19.05500031;0;-0.109999999
19.25499916;0;-0.119999997
19.45499992;0;-0.129999995
19.65500069;0;-0.140000001
19.85499954;0;-0.150000006
20.05500031;0;-0.159999996
20.25499916;0;-0.170000002
20.45499992;0;-0.180000007
20.65500069;0;-0.189999998
20.85499954;0;-0.200000003
21.05500031;0;-0.209999993
21.25499916;0;-0.219999999
21.45499992;0;-0.230000004
21.65500069;0;-0.239999995
21.85499954;0;-0.25
22.05500031;0;-0.25999999
22.25499916;0;-0.270000011
22.45499992;0;-0.280000001
22.65500069;0;-0.289999992
22.85499954;0;-0.300000012
23.05500031;0;-0.310000002
23.25499916;0;-0.319999993
23.45499992;0;-0.330000013
23.65500069;0;-0.340000004
23.85499954;0;-0.349999994
24.05500031;0;-0.360000014
24.25499916;0;-0.370000005
24.45499992;0;-0.379999995
24.65500069;0;-0.389999986
24.85499954;0;-0.400000006
25.05500031;0;-0.409999996
25.25499916;0;-0.419999987
25.45499992;0;-0.430000007
25.65500069;0;-0.439999998
25.85499954;0;-0.449999988
26.05500031;0;-0.460000008
26.25499916;0;-0.469999999
26.45499992;0;-0.479999989
26.65500069;0;-0.49000001
26.85499954;0;-0.5
27.05500031;0;-0.50999999
27.25499916;0;-0.519999981
27.45499992;0;-0.529999971
27.65500069;0;-0.540000021
27.85499954;0;-0.550000012
28.05500031;0;-0.560000002
28.25499916;0;-0.569999993
28.45499992;0;-0.579999983
28.65500069;0;-0.589999974
28.85499954;0;-0.600000024
29.05500031;0;-0.610000014
29.25499916;0;-0.620000005
29.45499992;0;-0.629999995
29.65500069;0;-0.639999986
29.85499954;0;-0.649999976
30.05500031;0;-0.660000026
30.45496941;0.004333177;-0.680000007
30.6549015;0.009499248;-0.689999998
30.85477257;0.016664352;-0.699999988
30.85477257;0.016664352;-0.699999988
31.05456161;0.025827773;-0.709999979
31.25424957;0.036988594;-0.720000029
31.45381546;0.050145697;-0.730000019
31.6532402;0.065297768;-0.74000001
31.85250282;0.082443297;-0.75
32.05158615;0.10158056;-0.75999999
32.44912338;0.145822451;-0.779999971
32.64754105;0.170922652;-0.790000021
32.84569931;0.198005751;-0.800000012
33.04357529;0.22706902;-0.810000002
33.2411499;0.25810957;-0.819999993
33.43840408;0.291124314;-0.829999983
33.63532257;0.326109886;-0.839999974
33.83187866;0.363062859;-0.850000024
33.83187866;0.363062859;-0.850000024
34.02805328;0.401979506;-0.860000014
34.22383118;0.442855924;-0.870000005
34.61410904;0.530471623;-0.889999986
34.80857468;0.577202082;-0.899999976
35.00255966;0.625874817;-0.910000026
35.19604874;0.676484942;-0.920000017
35.38902283;0.72902745;-0.930000007
35.58146286;0.783496976;-0.939999998
35.77334595;0.839888155;-0.949999988
35.96465683;0.898195326;-0.959999979
36.15537643;0.958412707;-0.970000029
36.15537643;0.958412707;-0.970000029
36.53495789;1.084553599;-0.99000001
36.7237854;1.150464535;-1
36.91194534;1.218260407;-1.00999999
37.09941483;1.287934422;-1.019999981
37.28617859;1.359479666;-1.029999971
37.47221756;1.432888985;-1.039999962
37.65751648;1.508154988;-1.049999952
37.84204865;1.585270047;-1.059999943
38.02580261;1.664226651;-1.070000052
38.20875931;1.745016813;-1.080000043
38.39089584;1.827632427;-1.090000033
38.57220078;1.912065268;-1.100000024
38.75265121;1.99830687;-1.110000014
38.93222809;2.086348772;-1.120000005
39.11110306;2.175809622;-1.129999995
39.28965759;2.265916109;-1.139999986
39.46819687;2.356047153;-1.149999976
39.64673615;2.446178436;-1.159999967
39.82527542;2.536309719;-1.169999957
40.0038147;2.626440763;-1.179999948
40.18235397;2.716572046;-1.190000057
40.36089325;2.806703091;-1.200000048
40.53943253;2.896834373;-1.210000038
40.7179718;2.986965656;-1.220000029
40.89651108;3.077096701;-1.230000019
41.07505035;3.167227983;-1.24000001
41.25358963;3.257359028;-1.25
41.43212891;3.347490311;-1.25999999
41.61066818;3.437621593;-1.269999981
41.78921127;3.527752638;-1.279999971
41.96775055;3.617883921;-1.289999962
42.14628983;3.708014965;-1.299999952
42.3248291;3.798146248;-1.309999943
42.50336838;3.888277531;-1.320000052
42.68190765;3.978408575;-1.330000043
42.86044693;4.068539619;-1.340000033
43.03898621;4.158670902;-1.350000024
43.21752548;4.248802185;-1.360000014
43.39606476;4.338933468;-1.370000005
43.57460403;4.429064751;-1.379999995
43.75314331;4.519195557;-1.389999986
43.93168259;4.609326839;-1.399999976
44.11022186;4.699458122;-1.409999967
44.28876114;4.789589405;-1.419999957
44.46730423;4.879720688;-1.429999948
44.64584351;4.969851971;-1.440000057
44.82438278;5.059982777;-1.450000048
45.00292206;5.150114059;-1.460000038
45.18146133;5.240245342;-1.470000029
45.36000061;5.330376625;-1.480000019
45.53853989;5.420507908;-1.49000001
45.71707916;5.510638714;-1.5
45.89561844;5.600769997;-1.50999999
46.07415771;5.690901279;-1.519999981
46.25269699;5.781032562;-1.529999971
46.43123627;5.871163845;-1.539999962
46.60977554;5.961294651;-1.549999952
46.78831482;6.051425934;-1.559999943
46.96685791;6.141557217;-1.570000052
47.14539719;6.231688499;-1.580000043
47.32393646;6.321819782;-1.590000033
47.50247574;6.411950588;-1.600000024
47.68101501;6.502081871;-1.610000014
47.85955429;6.592213154;-1.620000005
48.03809357;6.682344437;-1.629999995
48.21663284;6.772475719;-1.639999986
48.39517212;6.862606525;-1.649999976
48.5737114;6.952737808;-1.659999967
48.75225067;7.042869091;-1.669999957
48.93078995;7.133000374;-1.679999948
49.10932922;7.223131657;-1.690000057
49.2878685;7.313262463;-1.700000048
49.46641159;7.403393745;-1.710000038
49.82349014;7.583656311;-1.730000019
49.82349014;7.583656311;-1.730000019
50.00202942;7.673787594;-1.74000001
50.1805687;7.763918877;-1.75
50.35910797;7.854049683;-1.75999999
50.53764725;7.944180965;-1.769999981
50.71618652;8.034312248;-1.779999971
50.8947258;8.124443054;-1.789999962
51.07326508;8.214574814;-1.799999952
51.43034363;8.394837379;-1.820000052
51.6088829;8.484968185;-1.830000043
51.6088829;8.484968185;-1.830000043
51.78742218;8.575098991;-1.840000033
51.96596146;8.665230751;-1.850000024
52.14450455;8.755361557;-1.860000014
52.32304382;8.845493317;-1.870000005
52.5015831;8.935624123;-1.879999995
52.68012238;9.025754929;-1.889999986
52.85866165;9.115886688;-1.899999976
53.03720093;9.206017494;-1.909999967
53.39427948;9.38628006;-1.929999948
53.57281876;9.476410866;-1.940000057
53.75135803;9.566542625;-1.950000048
53.92989731;9.656673431;-1.960000038
54.10843658;9.746805191;-1.970000029
54.28697586;9.836935997;-1.980000019
54.46551514;9.927066803;-1.99000001
54.64405823;10.01719856;-2
54.8225975;10.10732937;-2.00999999
55.00113678;10.19746113;-2.019999981
55.17967606;10.28759193;-2.029999971
55.17967606;10.28759193;-2.029999971
55.35821533;10.37772274;-2.039999962
55.53675461;10.4678545;-2.049999952
55.71529388;10.55798531;-2.059999943
56.07237244;10.73824787;-2.079999924
56.25091171;10.82837868;-2.089999914
56.42945099;10.91851044;-2.099999905
56.60799026;11.00864124;-2.109999895
56.78652954;11.098773;-2.119999886
56.78652954;11.098773;-2.119999886
57.14361191;11.27903461;-2.140000105
57.32215118;11.36916637;-2.150000095
57.50069046;11.45929718;-2.160000086
